x,y,z,label
0,244,38,0
1,242,37,0
1,243,40,0
-1,245,44,0
-3,247,45,0
-2,246,46,0
0,247,43,0
1,247,40,0
3,248,39,0
3,248,38,0
1,248,38,0
2,250,44,0
-1,244,39,0
-1,243,39,0
0,244,39,0
0,245,41,0
0,249,42,0
0,250,45,0
0,248,44,0
1,245,43,0
1,243,40,0
2,241,36,0
1,243,35,0
0,245,39,0
-4,248,41,0
-4,252,43,0
-3,251,44,0
0,252,45,0
2,248,43,0
3,245,41,0
3,239,37,0
1,237,35,0
-1,239,38,0
-2,242,40,0
-1,248,42,0
0,252,45,0
0,253,44,0
0,251,45,0
0,248,41,0
1,246,40,0
0,244,39,0
1,242,37,0
1,241,38,0
1,241,40,0
1,244,40,0
1,245,42,0
0,248,42,0
-1,250,43,0
-2,252,43,0
-1,251,44,0
0,250,41,0
0,246,38,0
2,244,37,0
1,242,37,0
1,241,38,0
1,240,38,0
1,243,39,0
1,245,40,0
0,248,42,0
-2,250,46,0
-5,252,45,0
-3,251,45,0
0,249,43,0
2,245,40,0
5,241,39,0
3,240,36,0
1,241,37,0
-1,242,42,0
-2,246,43,0
-1,248,45,0
0,250,44,0
0,252,42,0
-1,251,41,0
-2,249,40,0
0,246,39,0
2,241,38,0
2,237,39,0
1,239,41,0
-1,243,42,0
-3,248,43,0
0,251,44,0
1,250,43,0
1,249,42,0
1,248,40,0
0,245,39,0
-2,246,39,0
-2,246,38,0
-1,245,38,0
1,245,41,0
3,244,41,0
2,245,40,0
-1,248,40,0
-2,247,41,0
-2,246,40,0
1,245,40,0
1,246,42,0
1,246,42,0
0,246,43,0
-2,246,39,0
-1,245,38,0
-1,245,38,0
1,246,37,0
1,248,42,0
0,249,41,0
-1,249,42,0
-2,248,42,0
0,244,40,0
1,242,38,0
2,240,38,0
-2,240,37,0
0,247,42,0
-1,250,43,0
-1,250,44,0
-1,249,42,0
1,247,40,0
1,246,40,0
0,246,39,0
1,245,39,0
0,243,39,0
0,242,42,0
0,242,40,0
0,244,43,0
1,251,47,0
-1,250,44,0
-1,250,43,0
0,247,39,0
1,244,38,0
1,241,35,0
1,243,37,0
1,245,41,0
0,247,46,0
0,250,47,0
-1,251,45,0
-2,248,42,0
0,244,37,0
3,242,35,0
2,242,36,0
1,243,41,0
-1,246,43,0
-1,248,46,0
-2,249,46,0
1,253,42,0
1,248,43,0
4,245,39,0
2,244,37,0
0,243,36,0
-2,243,39,0
-2,245,40,0
-3,247,43,0
0,249,43,0
2,248,42,0
1,248,41,0
0,248,41,0
-1,245,42,0
-1,244,42,0
0,244,41,0
0,246,40,0
0,248,39,0
0,250,41,0
-1,249,41,0
0,247,39,0
0,245,40,0
0,242,39,0
0,242,40,0
0,244,42,0
0,245,41,0
0,247,44,0
0,248,44,0
1,248,44,0
0,250,42,0
0,249,39,0
0,247,38,0
1,246,39,0
1,244,38,0
0,243,39,0
-1,244,40,0
-1,246,41,0
0,247,42,0
0,248,44,0
1,248,42,0
1,247,42,0
1,245,39,0
0,244,38,0
0,244,40,0
-1,245,41,0
-2,248,42,0
-3,250,43,0
0,250,43,0
4,247,43,0
3,245,40,0
0,244,40,0
-1,243,40,0
-2,243,42,0
1,243,40,0
3,245,42,0
3,245,41,0
1,250,40,0
-4,249,42,0
-3,249,40,0
-1,248,37,0
1,247,38,0
3,245,39,0
2,245,43,0
0,245,42,0
0,243,43,0
0,244,42,0
1,245,42,0
4,251,39,0
0,248,39,0
0,248,41,0
1,246,38,0
1,244,40,0
1,244,39,0
1,246,42,0
0,247,42,0
0,248,45,0
1,248,45,0
0,248,45,0
0,247,41,0
0,244,39,0
-1,245,37,0
-1,245,38,0
0,246,42,0
2,247,43,0
2,248,43,0
0,248,42,0
-1,248,38,0
-1,246,40,0
0,246,39,0
2,246,40,0
1,246,42,0
1,244,44,0
1,245,44,0
0,245,41,0
-1,246,39,0
0,247,37,0
-1,248,38,0
0,249,39,0
1,248,41,0
2,245,42,0
1,244,42,0
0,243,41,0
-1,245,41,0
0,246,40,0
1,248,41,0
1,248,40,0
3,246,38,0
2,247,40,0
-1,247,41,0
0,246,41,0
-1,246,39,0
0,246,39,0
1,246,40,0
2,246,42,0
2,247,42,0
1,246,43,0
1,246,41,0
-1,246,39,0
-1,246,38,0
7,246,40,0
3,244,40,0
2,245,44,0
3,244,44,0
0,245,43,0
-6,246,42,0
7,241,41,0
9,248,51,0
3,249,50,0
9,245,44,0
0,249,41,0
-6,245,35,0
4,244,31,0
-1,246,34,0
-3,248,40,0
1,247,44,0
3,244,44,0
6,241,37,0
4,243,35,0
-1,248,34,0
-3,250,38,0
-2,248,42,0
2,247,40,0
4,244,40,0
3,245,38,0
0,247,38,0
-2,249,37,0
0,247,39,0
-3,249,50,0
-8,248,51,0
14,237,35,0
10,239,34,0
0,247,32,0
-6,250,37,0
-5,250,42,0
1,247,41,0
7,245,36,0
8,244,33,0
3,247,34,0
-4,251,38,0
-6,251,42,0
-2,249,41,0
7,247,43,0
6,242,38,0
2,242,35,0
-1,245,37,0
-1,245,40,0
1,246,41,0
2,247,43,0
-4,251,44,0
8,245,43,0
5,247,39,0
1,248,38,0
-3,247,38,0
-1,246,37,0
-1,245,37,0
1,244,39,0
0,245,41,0
-1,245,44,0
-11,250,36,0
-3,239,59,0
1,243,53,0
1,250,38,0
-4,251,28,0
1,248,34,0
1,247,39,0
0,246,46,0
3,244,48,0
4,243,45,0
4,245,38,0
2,247,34,0
0,249,32,0
0,247,34,0
2,246,36,0
4,244,39,0
4,243,39,0
1,246,40,0
0,248,40,0
-3,252,40,0
-3,253,38,0
1,248,38,0
4,243,38,0
4,241,36,0
5,241,37,0
2,242,39,0
-1,246,37,0
-1,250,39,0
-1,249,39,0
-1,250,39,0
1,248,38,0
3,247,39,0
4,246,37,0
2,244,38,0
1,241,37,0
-2,244,38,0
-1,244,39,0
0,247,42,0
4,249,43,0
4,248,42,0
1,248,40,0
-1,245,38,0
-3,245,38,0
-1,248,36,0
2,249,37,0
4,248,40,0
2,246,43,0
-2,245,42,0
-5,243,47,0
-2,242,40,0
2,242,39,0
7,243,39,0
7,245,40,0
3,247,40,0
-1,250,42,0
-2,250,43,0
-4,251,44,0
-1,251,41,0
-3,252,43,0
12,243,41,0
8,243,42,0
8,238,41,0
7,238,38,0
3,241,42,0
1,244,40,0
-3,248,42,0
-5,251,43,0
-3,251,43,0
0,252,41,0
0,250,40,0
0,249,38,0
0,246,36,0
-1,243,36,0
0,241,37,0
1,240,38,0
1,243,41,0
0,245,41,0
-2,247,43,0
-1,249,42,0
0,250,42,0
1,250,40,0
2,248,37,0
1,247,37,0
0,246,38,0
-1,245,39,0
-2,245,41,0
-1,245,43,0
1,244,41,0
1,244,41,0
1,245,38,0
1,247,40,0
0,249,40,0
0,249,42,0
0,248,42,0
-1,247,40,0
0,245,39,0
1,245,38,0
1,244,39,0
2,242,39,0
2,245,42,0
0,245,39,0
-1,247,41,0
-1,248,42,0
-1,248,42,0
-1,250,40,0
1,248,40,0
1,248,39,0
1,246,39,0
1,244,38,0
0,243,38,0
0,244,42,0
0,246,42,0
0,247,43,0
-1,248,44,0
0,248,43,0
0,246,39,0
1,246,37,0
1,245,37,0
1,247,38,0
1,246,41,0
1,247,41,0
0,247,44,0
-1,246,42,0
-2,246,42,0
0,246,41,0
0,246,39,0
1,245,40,0
1,244,40,0
0,245,39,0
-1,247,41,0
0,249,40,0
0,249,41,0
1,248,42,0
1,247,41,0
0,246,40,0
-1,244,40,0
-2,243,40,0
0,243,39,0
1,245,39,0
1,246,42,0
1,249,41,0
0,248,41,0
-1,250,41,0
-2,249,38,0
0,247,40,0
0,245,38,0
2,245,40,0
1,244,42,0
1,245,43,0
0,245,43,0
-1,246,41,0
-1,246,41,0
-1,249,41,0
0,247,41,0
1,245,39,0
2,246,39,0
0,244,40,0
0,246,40,0
-1,247,42,0
-1,247,43,0
-1,246,42,0
0,244,42,0
1,246,42,0
1,246,40,0
0,245,38,0
-1,245,38,0
0,245,40,0
1,247,42,0
1,248,41,0
1,248,42,0
0,248,41,0
-1,247,40,0
-2,246,39,0
-1,243,37,0
0,243,38,0
0,244,40,0
1,245,41,0
1,248,42,0
0,249,44,0
-1,248,43,0
-1,247,43,0
-1,246,39,0
1,247,40,0
0,245,37,0
1,244,38,0
0,245,39,0
-1,246,40,0
0,246,43,0
0,246,44,0
1,246,44,0
0,246,40,0
1,246,40,0
0,246,37,0
0,246,39,0
0,249,39,0
0,248,41,0
-1,247,41,0
0,246,40,0
0,244,41,0
1,243,39,0
1,243,38,0
0,245,40,0
0,246,41,0
-1,251,46,0
-1,249,44,0
0,248,43,0
-1,248,41,0
0,246,38,0
0,245,39,0
0,246,41,0
-1,246,40,0
0,245,43,0
0,245,42,0
0,244,40,0
0,244,40,0
0,244,40,0
-1,246,41,0
-1,247,40,0
-1,247,43,0
-2,246,43,0
0,246,40,0
1,245,39,0
1,246,39,0
0,246,39,0
0,248,38,0
-1,248,40,0
-1,247,42,0
0,247,41,0
0,246,43,0
1,243,42,0
1,245,42,0
0,244,40,0
0,245,40,0
0,246,40,0
0,246,38,0
-1,246,39,0
0,246,41,0
0,248,42,0
1,248,43,0
0,249,45,0
-1,248,43,0
-1,247,42,0
-1,246,40,0
0,245,39,0
2,245,40,0
2,245,41,0
1,244,41,0
-1,244,39,0
-2,244,38,0
-3,246,39,0
-2,247,41,0
1,248,42,0
1,249,45,0
0,249,46,0
0,246,43,0
-1,244,42,0
-1,242,40,0
0,244,39,0
1,245,40,0
2,245,40,0
0,247,41,0
-2,248,42,0
-4,247,42,0
-2,246,41,0
0,246,40,0
1,247,40,0
1,246,42,0
2,246,40,0
1,245,42,0
0,245,41,0
0,245,41,0
-1,245,39,0
-2,246,42,0
0,249,43,0
0,247,41,0
0,247,42,0
1,246,41,0
1,246,41,0
0,246,41,0
0,245,39,0
0,245,41,0
0,246,39,0
0,247,39,0
0,247,40,0
-1,246,40,0
0,246,41,0
0,245,41,0
0,244,41,0
0,243,39,0
0,244,41,0
1,245,42,0
1,247,42,0
2,249,43,0
1,250,40,0
1,249,43,0
-1,249,45,0
-4,248,44,0
-3,246,44,0
0,245,43,0
2,244,40,0
1,242,40,0
1,242,39,0
-1,245,42,0
-3,246,42,0
0,245,41,0
0,248,42,0
1,248,40,0
2,248,41,0
0,247,41,0
0,246,42,0
-1,246,42,0
-2,244,40,0
-2,245,39,0
0,246,38,0
1,247,39,0
2,246,42,0
0,246,42,0
-1,247,43,0
-1,247,42,0
0,247,43,0
1,247,40,0
1,247,39,0
0,247,40,0
0,244,40,0
0,243,41,0
-1,244,40,0
-1,245,41,0
-1,246,43,0
0,246,41,0
0,246,42,0
1,247,42,0
1,247,41,0
0,247,44,0
-1,248,43,0
-1,247,42,0
0,246,42,0
0,245,39,0
1,244,38,0
0,246,41,0
1,246,42,0
1,247,42,0
1,246,43,0
0,243,41,0
0,243,34,0
0,242,35,0
0,243,34,0
1,244,40,0
0,248,44,0
-2,249,43,0
0,249,44,0
-2,244,40,0
-1,245,39,0
1,246,40,0
1,248,39,0
-1,247,40,0
-3,246,40,0
-3,244,41,0
0,244,40,0
2,244,38,0
-1,246,41,0
-4,247,40,0
-2,245,45,0
0,247,36,0
1,246,38,0
9,242,45,0
6,243,47,0
-8,239,37,0
-3,247,22,0
0,252,36,0
1,250,43,0
0,246,42,0
-13,246,43,0
-13,244,39,0
-4,241,34,0
-3,240,29,0
4,244,38,0
17,244,45,0
13,248,46,0
4,248,43,0
-1,249,48,0
-6,246,39,0
-6,245,33,0
-4,244,34,0
-1,245,34,0
0,245,38,0
1,244,49,0
1,243,58,0
8,242,36,0
2,246,35,0
-5,244,37,0
-8,243,35,0
-6,248,35,0
-5,249,33,0
0,250,33,0
-1,244,38,0
0,240,58,0
-1,240,34,0
-1,245,32,0
-2,246,35,0
0,248,36,0
3,245,53,0
1,243,44,0
-4,244,34,0
-6,247,31,0
-4,246,31,0
0,247,29,0
2,248,33,0
2,248,53,0
-4,243,56,0
-4,240,28,0
0,243,25,0
0,246,26,0
0,248,29,0
10,250,38,0
1,248,34,0
-2,244,32,0
-4,244,41,0
-10,240,34,0
-7,241,33,0
-1,247,33,0
1,247,34,0
0,248,43,0
-2,246,40,0
-3,245,33,0
-1,245,32,0
0,245,32,0
0,246,34,0
1,246,36,0
-1,244,37,0
0,245,46,0
11,243,63,0
-8,240,34,0
0,246,31,0
8,249,31,0
2,249,34,0
0,247,37,0
-6,246,35,0
-7,246,34,0
-5,245,36,0
-7,242,43,0
-6,242,45,0
-4,244,39,0
-1,246,39,0
-5,247,41,0
-2,248,39,0
-3,247,37,0
-1,245,35,0
-4,243,35,0
-2,243,35,0
-1,245,36,0
0,245,39,0
-1,246,43,0
-1,245,43,0
-1,247,40,0
0,247,38,0
-2,244,38,0
-2,243,36,0
-1,244,37,0
0,246,40,0
0,247,40,0
-1,247,41,0
-1,246,40,0
-1,245,40,0
-1,243,38,0
0,244,38,0
1,244,39,0
0,244,40,0
-1,246,39,0
-4,247,41,0
-5,246,44,0
-3,247,43,0
0,246,42,0
0,244,40,0
-1,243,39,0
-1,244,40,0
0,244,42,0
2,244,42,0
0,246,45,0
-1,248,46,0
-3,248,42,0
-4,246,42,0
-3,245,41,0
0,243,40,0
1,245,42,0
1,245,39,0
-1,246,41,0
-2,245,41,0
-3,245,44,0
-2,246,44,0
-2,246,44,0
-1,247,43,0
0,248,47,0
0,246,51,0
-5,240,42,0
-7,242,31,0
-1,248,36,0
2,249,40,0
2,248,41,0
2,244,38,0
-1,242,37,0
-2,240,35,0
-4,243,36,0
0,246,43,0
1,252,46,0
1,249,45,0
0,245,38,0
0,241,38,0
8,244,44,0
6,249,44,0
-1,250,45,0
-8,245,43,0
-16,239,40,0
-6,240,36,0
2,244,36,0
-2,242,39,0
-1,244,38,0
6,256,40,0
-16,240,39,0
-16,239,38,0
-3,243,36,0
4,246,53,0
7,246,63,0
0,245,39,0
3,246,32,0
2,249,32,0
-1,247,31,0
-2,245,35,0
-2,245,36,0
-1,245,35,0
0,245,33,0
1,247,36,0
0,244,44,0
-3,243,37,0
-5,244,36,0
-4,248,36,0
1,249,39,0
3,249,38,0
2,246,42,0
-3,242,41,0
-1,242,33,0
0,245,32,0
1,244,35,0
1,245,37,0
0,245,37,0
-1,247,37,0
-7,249,55,0
-3,246,41,0
0,247,33,0
2,246,34,0
4,243,34,0
5,233,34,0
11,243,38,0
1,246,39,0
2,248,40,0
-4,250,34,0
-16,240,31,0
-12,241,36,0
-4,244,39,0
-1,247,36,0
-1,247,51,0
-4,250,49,0
-3,247,46,0
-5,244,30,0
-3,242,28,0
-1,243,28,0
0,244,30,0
1,245,32,0
2,249,35,0
2,248,36,0
1,246,35,0
0,244,35,0
-1,243,33,0
-1,244,35,0
0,246,35,0
0,247,36,0
1,248,35,0
0,247,34,0
1,245,34,0
-1,243,33,0
-1,243,37,0
0,243,35,0
0,244,37,0
2,245,40,0
1,248,40,0
-7,245,42,0
-18,240,39,0
-13,243,38,0
-6,243,37,0
-6,243,39,0
-1,244,38,0
0,244,36,0
-1,245,35,0
-1,248,34,0
-1,247,34,0
-1,245,35,0
1,244,36,0
2,244,36,0
1,244,37,0
0,245,38,0
-1,248,36,0
-1,247,36,0
-2,245,38,0
-1,244,37,0
0,244,38,0
1,245,37,0
0,246,37,0
0,245,37,0
0,243,38,0
0,245,38,0
1,246,38,0
0,247,37,0
-2,247,38,0
-2,246,37,0
-2,245,38,0
1,246,39,0
1,246,38,0
1,247,38,0
0,246,41,0
0,242,38,0
0,244,38,0
1,245,37,0
0,246,39,0
-2,249,36,0
-11,247,40,0
-11,246,41,0
-9,245,39,0
-4,244,40,0
-1,243,38,0
2,243,41,0
2,245,41,0
2,245,43,0
0,247,42,0
-1,247,40,0
-1,247,40,0
-1,245,38,0
0,243,38,0
1,242,39,0
1,246,40,0
-1,248,40,0
-1,248,40,0
0,246,39,0
-2,243,38,0
-2,244,38,0
0,246,39,0
0,247,40,0
0,248,41,0
-1,247,42,0
-1,245,41,0
0,244,40,0
1,244,40,0
1,245,39,0
0,246,38,0
-1,245,41,0
-2,246,41,0
-1,247,41,0
-4,244,40,0
2,248,38,0
-4,245,40,0
-5,247,42,0
-14,242,40,0
-12,243,42,0
-12,245,41,0
-15,245,42,0
-12,246,41,0
-3,246,40,0
6,247,39,0
4,247,39,0
15,250,39,0
20,247,38,0
-21,229,45,0
-12,245,38,0
-7,257,34,0
-20,248,45,0
-21,239,45,0
-8,241,42,0
5,244,42,0
9,250,40,0
3,248,42,0
-1,247,43,0
-6,245,43,0
-5,244,42,0
-1,249,42,0
0,245,39,0
3,243,40,0
-6,241,41,0
-1,243,41,0
6,249,39,0
5,247,41,0
-1,247,45,0
-8,247,45,0
-4,248,42,0
0,248,37,0
1,247,33,0
1,244,35,0
0,241,37,0
-3,242,43,0
-3,244,45,0
-1,246,43,0
1,247,40,0
1,246,37,0
1,246,39,0
-1,245,40,0
-2,245,42,0
-2,245,43,0
-1,245,40,0
2,244,41,0
2,246,41,0
0,245,41,0
-2,246,43,0
-5,246,43,0
-1,247,43,0
0,245,40,0
2,242,39,0
3,243,41,0
17,244,42,0
10,247,32,0
-9,243,45,0
-3,245,45,0
-1,248,41,0
0,247,43,0
-3,247,45,0
-4,246,48,0
-5,244,46,0
-3,242,44,0
-1,243,44,0
-6,246,38,0
-1,248,37,0
1,250,40,0
-1,247,46,0
3,245,45,0
17,244,44,0
-6,241,47,0
-6,240,44,0
-1,247,44,0
-5,245,21,0
-5,247,44,0
-4,246,48,0
-3,244,50,0
-2,243,51,0
0,245,51,0
9,249,50,0
10,249,46,0
-4,247,47,0
-9,246,45,0
-6,243,42,0
-2,243,40,0
2,244,42,0
-2,246,42,0
-5,247,48,0
-10,246,48,0
-9,244,47,0
-2,244,45,0
2,243,42,0
1,244,41,0
-1,245,45,0
-6,248,45,0
-11,248,46,0
-10,246,48,0
-5,245,46,0
-1,244,42,0
1,243,39,0
2,244,40,0
1,246,42,0
0,247,43,0
-1,246,46,0
-1,247,46,0
0,247,41,0
0,246,39,0
0,244,39,0
-2,244,41,0
-2,244,41,0
-1,244,42,0
0,247,44,0
1,246,43,0
0,246,46,0
-3,245,43,0
-3,243,39,0
-3,244,40,0
-1,244,38,0
0,246,42,0
1,250,43,0
1,249,43,0
0,247,40,0
-1,243,34,0
-3,241,33,0
-3,243,41,0
-1,248,44,0
0,249,46,0
2,247,42,0
1,244,40,0
-1,243,37,0
-2,244,41,0
-1,245,41,0
0,246,43,0
1,246,43,0
0,244,43,0
0,244,42,0
0,244,40,0
0,246,43,0
-1,247,44,0
-1,248,42,0
-1,248,42,0
0,246,41,0
2,244,41,0
0,243,40,0
0,243,38,0
-1,244,40,0
0,244,42,0
-3,246,41,0
22,257,20,0
-7,238,52,0
-10,239,51,0
2,247,46,0
3,248,37,0
3,249,41,0
-1,246,43,0
-1,247,39,0
-4,250,37,0
-11,203,90,0
-3,228,76,0
3,256,40,0
1,260,25,0
-1,252,24,0
-6,237,42,0
-11,238,46,0
-6,246,37,0
2,252,35,0
8,248,38,0
8,242,40,0
1,240,39,0
-7,241,43,0
-7,248,40,0
-5,248,41,0
-2,250,41,0
-1,248,40,0
-1,245,43,0
-2,245,42,0
-1,244,43,0
-2,246,41,0
-1,244,41,0
-1,244,43,0
-1,246,42,0
-1,246,42,0
0,246,42,0
0,245,43,0
-1,246,42,0
-1,246,42,0
0,246,42,0
0,246,41,0
-1,246,41,0
-1,244,44,0
-1,244,41,0
0,245,42,0
-2,246,41,0
-1,244,42,0
0,244,40,0
1,245,40,0
1,245,39,0
0,248,40,0
-2,248,41,0
-3,248,42,0
-3,246,41,0
-3,244,43,0
-1,243,41,0
27,252,15,0
4,245,39,0
-10,238,47,0
-12,236,48,0
-4,245,46,0
3,249,43,0
3,251,47,0
-2,247,47,0
-6,246,47,0
-5,247,47,0
0,245,47,0
2,247,42,0
14,246,38,0
6,243,40,0
2,239,21,0
-1,243,41,0
-1,246,47,0
0,247,47,0
0,251,49,0
0,250,52,0
1,248,53,0
-8,244,50,0
-7,238,45,0
2,247,34,0
-19,233,43,0
-11,242,46,0
-2,251,47,0
3,253,49,0
-2,248,36,0
-4,243,41,0
-3,241,47,0
-1,243,47,0
0,246,49,0
0,245,52,0
-1,245,54,0
-4,246,41,0
-9,242,40,0
-2,240,45,0
4,248,46,0
3,251,50,0
-3,251,41,0
-2,245,51,0
-4,245,52,0
-8,238,54,0
-6,244,56,0
4,241,64,0
8,238,68,0
3,240,63,0
6,250,51,0
1,249,31,0
0,249,28,0
-7,245,48,0
-8,241,53,0
-5,243,54,0
1,245,53,0
11,248,49,0
9,248,47,0
0,246,47,0
-9,245,48,0
-10,243,48,0
-3,243,45,0
2,246,44,0
4,248,43,0
3,248,45,0
-1,246,48,0
-4,243,49,0
-2,240,46,0
-2,241,42,0
1,246,41,0
-1,248,41,0
0,250,45,0
-1,248,46,0
-3,244,47,0
-3,241,44,0
0,244,41,0
5,246,39,0
7,247,40,0
