x,y,z,label
10,248,51,1
11,257,59,1
4,256,58,1
-1,251,52,1
-7,245,46,1
-4,242,41,1
1,240,34,1
7,239,37,1
10,242,45,1
6,251,57,1
2,253,61,1
1,248,52,1
0,239,42,1
1,234,35,1
1,235,41,1
-1,243,44,1
0,249,51,1
0,255,54,1
0,256,49,1
0,250,40,1
0,243,34,1
-1,240,40,1
-1,244,50,1
1,245,52,1
6,245,47,1
8,243,39,1
4,243,33,1
-1,243,33,1
-9,245,42,1
-10,245,50,1
-3,244,52,1
7,244,47,1
12,247,40,1
7,250,37,1
-1,253,39,1
-9,252,42,1
-9,245,45,1
-3,239,44,1
2,236,44,1
6,239,41,1
6,242,38,1
1,249,43,1
0,249,46,1
-3,247,48,1
-5,245,48,1
-3,244,46,1
0,247,42,1
2,249,39,1
2,250,39,1
0,247,38,1
-3,242,41,1
-3,240,42,1
-1,243,44,1
4,248,45,1
9,249,44,1
4,249,42,1
-3,245,44,1
-13,243,46,1
-13,243,46,1
-3,244,45,1
8,245,42,1
13,247,40,1
7,246,42,1
-6,248,44,1
-14,249,47,1
-9,249,46,1
0,249,45,1
10,248,41,1
8,245,38,1
1,241,37,1
-8,237,38,1
-11,236,40,1
-6,240,44,1
4,245,47,1
9,251,49,1
6,251,45,1
-1,249,39,1
-8,247,36,1
-11,246,38,1
-6,247,45,1
1,249,47,1
6,247,48,1
7,242,45,1
4,240,40,1
0,241,37,1
-6,243,40,1
-10,248,41,1
-7,248,41,1
-1,248,41,1
5,245,43,1
10,245,46,1
6,246,45,1
0,246,43,1
-6,244,39,1
-12,244,38,1
-10,244,41,1
-2,245,43,1
4,247,46,1
9,248,47,1
5,247,44,1
1,244,41,1
-6,243,37,1
-11,246,38,1
-6,248,41,1
1,250,46,1
8,249,48,1
9,241,45,1
4,234,41,1
-1,232,37,1
-8,237,39,1
-13,248,47,1
-8,256,56,1
0,258,58,1
4,256,51,1
7,252,39,1
6,247,33,1
3,243,28,1
0,236,30,1
-6,237,45,1
-9,241,60,1
-5,242,62,1
-1,243,57,1
2,245,46,1
2,247,39,1
2,248,37,1
2,247,37,1
2,247,38,1
2,248,48,1
-1,249,53,1
-5,247,50,1
-9,246,45,1
-7,245,38,1
-1,244,35,1
4,241,39,1
8,239,43,1
6,241,48,1
1,241,51,1
-4,244,47,1
-6,246,45,1
-6,250,45,1
-3,253,42,1
1,255,42,1
3,253,41,1
2,247,43,1
-1,240,43,1
-1,232,42,1
-1,229,41,1
0,233,40,1
2,243,42,1
1,255,48,1
-1,261,50,1
-2,259,49,1
-1,253,43,1
-1,242,38,1
0,235,39,1
0,231,41,1
0,234,46,1
0,241,49,1
1,249,47,1
3,254,47,1
2,255,42,1
0,253,40,1
-2,249,42,1
-3,246,44,1
-5,243,41,1
-3,241,45,1
-1,240,46,1
-1,241,47,1
1,242,46,1
3,246,43,1
4,250,40,1
4,251,40,1
2,249,39,1
-4,249,43,1
-10,248,46,1
-12,245,47,1
-7,241,47,1
0,237,42,1
7,237,40,1
10,242,39,1
8,248,39,1
-2,254,44,1
-13,255,49,1
-16,253,51,1
-11,247,46,1
-2,239,39,1
5,234,35,1
10,234,36,1
5,241,42,1
-2,249,51,1
-8,253,57,1
-7,253,50,1
-3,252,40,1
-1,249,34,1
1,246,38,1
2,242,44,1
1,235,46,1
-1,233,46,1
-4,236,48,1
-4,243,47,1
-1,251,48,1
3,256,46,1
6,256,43,1
1,250,39,1
-2,246,40,1
-11,244,42,1
-11,245,46,1
-4,244,49,1
1,243,50,1
5,239,43,1
6,237,36,1
2,240,36,1
0,244,41,1
-6,251,49,1
-9,255,51,1
-8,255,50,1
-5,249,46,1
-1,241,39,1
4,235,38,1
7,235,40,1
4,241,42,1
-1,248,45,1
-10,251,46,1
-11,252,44,1
-7,251,45,1
1,245,44,1
8,243,40,1
9,243,39,1
2,243,44,1
-6,244,50,1
-12,244,53,1
-7,244,52,1
1,247,44,1
9,249,34,1
5,251,28,1
-3,248,34,1
-10,243,45,1
-9,239,55,1
-1,234,56,1
6,236,53,1
6,244,44,1
1,252,33,1
-5,255,32,1
-11,255,42,1
-11,252,51,1
-3,248,56,1
5,243,52,1
10,238,43,1
7,238,36,1
0,241,36,1
-11,244,39,1
-13,250,48,1
-9,253,55,1
0,252,51,1
7,244,44,1
7,235,38,1
2,233,35,1
-3,238,37,1
-8,247,47,1
-8,254,55,1
-6,257,53,1
-1,253,46,1
2,245,41,1
3,241,39,1
1,242,41,1
-1,245,47,1
-4,248,51,1
-3,248,52,1
-1,245,46,1
-1,241,41,1
-1,240,38,1
0,241,39,1
0,244,46,1
0,247,47,1
5,247,46,1
9,245,43,1
5,243,39,1
-3,245,42,1
-14,250,46,1
-18,256,47,1
-13,257,44,1
0,252,37,1
12,241,35,1
15,229,40,1
5,224,46,1
-10,229,51,1
-24,242,53,1
-21,255,52,1
-4,259,49,1
12,257,43,1
18,252,41,1
8,246,42,1
-6,243,50,1
-18,240,53,1
-18,238,54,1
-8,238,47,1
4,238,38,1
10,242,35,1
8,244,38,1
-1,249,50,1
-7,255,56,1
-7,256,53,1
-2,252,48,1
0,245,48,1
0,238,45,1
-3,234,43,1
-4,237,41,1
-1,244,42,1
2,251,43,1
3,254,47,1
1,250,49,1
-2,244,51,1
-7,241,49,1
-6,243,44,1
-2,246,38,1
1,248,39,1
1,247,45,1
0,246,48,1
-4,245,47,1
-6,244,42,1
-2,245,39,1
2,245,39,1
4,246,45,1
1,245,47,1
-6,245,50,1
-10,245,45,1
-5,245,40,1
0,243,36,1
6,243,38,1
5,245,39,1
0,249,44,1
-8,249,48,1
-11,248,49,1
-8,248,48,1
-1,245,46,1
5,243,42,1
6,241,40,1
-1,242,44,1
-7,244,46,1
-8,246,46,1
-3,250,44,1
2,250,41,1
5,246,44,1
3,243,47,1
-4,243,50,1
-10,245,48,1
-12,246,44,1
-3,245,39,1
3,243,37,1
9,243,39,1
6,246,44,1
1,247,48,1
-7,248,50,1
-11,248,49,1
-8,245,47,1
-1,244,41,1
1,246,36,1
1,248,38,1
-1,248,40,1
-3,245,47,1
-1,242,51,1
0,239,51,1
1,241,44,1
1,246,41,1
-1,249,38,1
-4,252,42,1
-5,251,45,1
2,253,44,1
0,243,44,1
1,240,43,1
2,239,40,1
3,244,42,1
-2,243,45,1
-4,245,46,1
-3,249,46,1
-1,253,44,1
1,252,42,1
2,250,39,1
2,244,43,1
-2,241,44,1
-6,240,45,1
-7,243,47,1
-6,247,45,1
-1,249,45,1
1,248,45,1
4,245,46,1
3,242,47,1
1,242,44,1
-3,244,41,1
-8,248,41,1
-9,249,43,1
-5,249,44,1
0,246,44,1
2,245,46,1
5,242,43,1
2,242,40,1
-2,243,42,1
-8,244,43,1
-8,245,46,1
-4,246,46,1
0,248,46,1
3,249,40,1
2,250,39,1
-1,249,38,1
-6,246,43,1
-7,243,45,1
-1,241,46,1
1,241,45,1
3,241,44,1
2,243,44,1
-2,247,42,1
-6,250,42,1
-9,253,43,1
-8,254,45,1
-2,251,47,1
1,246,46,1
3,239,44,1
3,236,42,1
0,237,38,1
-3,240,31,1
-7,246,34,1
-3,249,40,1
0,253,50,1
3,254,57,1
6,250,57,1
2,241,48,1
0,237,41,1
-6,240,40,1
-6,247,39,1
-1,255,44,1
2,257,50,1
4,251,52,1
3,238,45,1
-2,229,45,1
-6,228,45,1
-3,234,44,1
0,251,46,1
2,260,47,1
1,262,49,1
0,256,48,1
-2,244,45,1
-5,234,44,1
-5,230,44,1
0,234,41,1
2,243,40,1
1,250,43,1
1,252,49,1
-2,254,49,1
-3,251,50,1
-3,246,47,1
-1,243,45,1
0,242,43,1
1,244,42,1
0,244,42,1
-1,244,44,1
-4,242,45,1
-2,243,46,1
-2,243,47,1
0,246,44,1
0,250,44,1
0,251,43,1
-1,252,44,1
-3,252,42,1
-1,246,42,1
1,243,44,1
2,238,45,1
0,236,45,1
-2,239,44,1
-7,246,44,1
-7,251,46,1
-3,252,46,1
0,250,46,1
2,245,45,1
3,243,44,1
1,243,39,1
0,246,41,1
-3,246,42,1
-4,248,46,1
-3,247,46,1
-3,247,45,1
-2,245,45,1
0,244,43,1
1,244,42,1
1,244,43,1
0,243,43,1
0,243,44,1
-3,244,45,1
-4,247,44,1
-4,250,42,1
-2,252,43,1
-1,252,42,1
-1,247,42,1
0,242,43,1
1,239,43,1
0,238,46,1
0,242,46,1
-2,247,44,1
-5,249,43,1
-5,250,41,1
-1,249,43,1
0,247,43,1
0,245,46,1
0,243,44,1
-1,243,44,1
-2,245,41,1
-2,247,43,1
0,247,45,1
1,246,44,1
1,245,45,1
-1,244,41,1
-5,244,41,1
-8,245,39,1
-5,246,37,1
-1,246,41,1
3,244,46,1
3,245,51,1
0,248,51,1
-3,251,47,1
-9,254,44,1
-6,251,38,1
0,242,39,1
3,235,42,1
5,232,44,1
1,236,47,1
-3,245,47,1
-9,253,47,1
-9,255,45,1
-5,253,44,1
1,246,46,1
3,242,46,1
3,243,45,1
1,243,44,1
-2,246,45,1
-7,248,45,1
-9,247,44,1
-6,246,43,1
0,244,43,1
3,241,42,1
6,241,44,1
2,244,44,1
-2,246,45,1
-11,250,46,1
-10,249,46,1
-5,248,44,1
0,248,43,1
5,247,42,1
6,247,42,1
2,243,42,1
-3,241,45,1
-8,239,44,1
-8,241,46,1
-5,245,43,1
-1,249,42,1
1,250,42,1
0,249,45,1
-2,247,45,1
-2,245,45,1
-1,245,44,1
1,246,43,1
1,246,42,1
-1,246,43,1
-2,245,46,1
-3,244,45,1
-2,244,43,1
-2,244,45,1
-1,243,43,1
-1,245,44,1
-1,246,43,1
0,247,42,1
1,247,42,1
0,246,41,1
-1,243,44,1
-5,243,44,1
-3,243,46,1
-1,246,46,1
0,249,46,1
-1,250,43,1
-1,250,41,1
-4,247,42,1
-3,242,42,1
0,238,42,1
1,239,45,1
1,240,46,1
0,247,47,1
-4,252,47,1
-5,256,44,1
-4,255,43,1
-3,250,43,1
-1,244,43,1
2,237,43,1
1,235,40,1
1,238,42,1
-1,244,44,1
-3,249,45,1
-4,251,46,1
-3,253,46,1
0,248,45,1
0,246,41,1
-2,245,41,1
0,242,41,1
-1,243,44,1
-1,243,45,1
0,246,46,1
-1,244,46,1
-2,245,41,1
-3,244,42,1
-3,245,44,1
-2,248,46,1
0,248,46,1
0,247,47,1
0,246,43,1
0,244,41,1
-1,242,41,1
-5,244,43,1
-3,245,44,1
-1,248,46,1
1,248,46,1
1,245,44,1
1,243,41,1
-1,240,39,1
-6,242,43,1
-7,246,43,1
-6,249,47,1
-1,250,46,1
1,249,46,1
2,245,44,1
2,242,42,1
-1,242,43,1
-3,243,43,1
-6,246,44,1
-4,248,45,1
-1,248,44,1
1,247,45,1
0,244,42,1
0,243,43,1
-3,244,45,1
-4,245,46,1
-3,246,44,1
0,245,43,1
0,244,43,1
1,244,42,1
0,244,43,1
-1,246,45,1
-2,248,46,1
-3,248,46,1
-3,249,45,1
-1,247,43,1
-1,245,42,1
-1,244,40,1
-2,242,46,1
-3,242,45,1
-1,243,45,1
0,245,45,1
0,246,41,1
1,247,41,1
0,248,42,1
-2,248,43,1
-4,249,45,1
-5,249,48,1
-3,247,46,1
-1,244,44,1
1,243,42,1
0,243,42,1
0,242,42,1
-1,243,45,1
-2,244,46,1
-2,247,44,1
-1,248,46,1
-1,246,46,1
0,247,44,1
0,246,41,1
0,245,41,1
-1,245,42,1
-3,245,44,1
-7,245,45,1
-7,246,45,1
-4,246,47,1
-1,247,45,1
3,246,42,1
4,244,41,1
1,245,43,1
-2,244,44,1
-7,243,43,1
-8,244,44,1
-6,245,46,1
0,247,46,1
3,251,48,1
2,251,46,1
0,248,43,1
-3,243,42,1
-6,238,39,1
-5,237,39,1
-2,241,42,1
0,247,45,1
1,253,50,1
0,254,50,1
-3,252,48,1
-3,246,41,1
-3,242,40,1
0,239,38,1
0,241,43,1
0,245,47,1
-1,249,49,1
-2,249,46,1
-2,247,47,1
-1,244,43,1
-1,241,42,1
-2,241,41,1
-1,244,42,1
-3,248,47,1
-3,250,50,1
-2,249,49,1
-1,246,44,1
-1,243,43,1
0,241,40,1
0,244,42,1
0,247,47,1
-2,249,49,1
-2,249,48,1
-2,247,49,1
-1,243,47,1
-1,242,45,1
-1,241,41,1
-1,242,40,1
-1,246,41,1
-2,249,44,1
0,250,48,1
-1,247,50,1
0,245,49,1
-2,243,45,1
-2,245,43,1
-1,245,42,1
0,247,40,1
-1,247,40,1
-1,245,44,1
-1,246,47,1
-1,245,46,1
-1,246,47,1
-2,247,44,1
-2,246,42,1
-2,244,43,1
-2,244,44,1
-3,244,45,1
-5,245,45,1
-2,249,43,1
0,248,43,1
2,247,42,1
2,243,42,1
0,241,44,1
-4,243,45,1
-7,245,47,1
-3,250,43,1
-1,251,41,1
0,248,41,1
-1,246,45,1
-2,241,45,1
-2,240,45,1
0,241,45,1
0,243,43,1
1,245,43,1
-1,246,43,1
-5,248,46,1
-5,249,47,1
-6,247,48,1
-2,244,48,1
-1,244,45,1
0,245,44,1
0,247,43,1
0,248,42,1
-2,246,43,1
-2,245,43,1
-1,242,44,1
1,241,45,1
0,243,44,1
0,245,47,1
-3,248,46,1
-3,249,45,1
-4,249,44,1
-2,246,42,1
-2,245,43,1
-1,243,41,1
0,243,43,1
0,243,44,1
0,245,44,1
-1,248,45,1
-3,251,45,1
-1,248,45,1
-3,246,43,1
-2,243,42,1
-2,242,42,1
-1,242,43,1
-1,245,43,1
-2,247,45,1
-2,248,46,1
-2,247,45,1
-1,246,45,1
0,245,45,1
0,245,44,1
-2,246,44,1
-2,246,44,1
-4,247,44,1
-4,246,43,1
-3,245,41,1
0,243,44,1
1,242,44,1
1,243,45,1
1,244,45,1
-1,246,44,1
-2,247,44,1
-5,247,44,1
-7,247,44,1
-4,244,44,1
-2,245,44,1
0,245,44,1
1,244,42,1
2,245,43,1
0,245,43,1
-2,247,45,1
-4,246,46,1
-5,246,48,1
-5,246,47,1
-4,244,45,1
-1,244,43,1
0,243,41,1
0,244,41,1
0,247,42,1
-1,249,46,1
-3,250,50,1
-4,249,49,1
-4,247,48,1
-2,243,45,1
1,239,43,1
2,238,42,1
2,236,42,1
0,241,44,1
-4,245,44,1
-6,251,46,1
-7,256,46,1
-4,256,46,1
0,256,45,1
0,251,43,1
1,242,42,1
0,234,40,1
-1,232,39,1
-1,234,43,1
-2,240,48,1
-2,246,52,1
-3,250,54,1
-2,250,49,1
-3,248,43,1
-2,247,41,1
1,251,45,1
-1,250,46,1
-1,252,48,1
-2,249,49,1
-3,243,45,1
-2,238,44,1
-1,236,40,1
0,239,42,1
-1,246,46,1
-2,251,51,1
-1,250,50,1
-2,248,47,1
-5,239,39,1
-3,240,43,1
-3,242,43,1
-2,245,45,1
-3,251,48,1
-2,253,49,1
-2,254,47,1
-1,248,45,1
-1,243,43,1
0,240,41,1
1,240,40,1
2,245,42,1
0,249,44,1
-2,248,47,1
-4,245,50,1
-7,238,50,1
-6,237,47,1
-1,238,44,1
3,246,42,1
4,254,43,1
1,258,43,1
-6,257,45,1
-10,251,44,1
-7,242,44,1
0,237,44,1
8,233,44,1
9,235,47,1
3,242,47,1
-6,249,47,1
-15,252,46,1
-14,252,45,1
-4,249,42,1
2,246,42,1
6,243,41,1
4,242,45,1
1,243,47,1
-5,247,47,1
-7,249,48,1
-6,249,46,1
-4,246,46,1
-2,241,45,1
0,238,43,1
1,237,44,1
1,242,44,1
0,248,47,1
-1,252,47,1
-5,253,47,1
-8,253,44,1
-6,252,42,1
-2,247,43,1
0,242,43,1
2,238,45,1
1,236,44,1
1,235,44,1
-3,240,43,1
-6,247,44,1
-5,253,47,1
-5,256,44,1
-2,256,43,1
0,251,43,1
1,246,45,1
2,240,45,1
1,234,46,1
-1,234,45,1
-4,240,48,1
-4,245,46,1
-2,251,45,1
-1,253,43,1
-2,253,44,1
-2,249,46,1
-3,246,48,1
-2,242,46,1
-1,242,46,1
2,241,43,1
1,244,41,1
-2,246,41,1
-5,245,45,1
-7,246,46,1
-6,244,48,1
-2,244,47,1
1,245,46,1
1,248,42,1
1,249,39,1
-1,249,37,1
-5,246,42,1
-8,244,43,1
-3,244,49,1
-1,243,48,1
0,244,46,1
0,246,41,1
0,246,39,1
0,245,38,1
0,243,41,1
0,241,46,1
-1,241,49,1
-5,243,49,1
-8,248,47,1
-8,252,45,1
-2,255,42,1
3,254,39,1
4,250,39,1
2,241,40,1
-3,234,45,1
-9,231,47,1
-11,233,48,1
-6,244,49,1
1,251,48,1
8,256,43,1
7,256,39,1
0,251,37,1
-9,245,44,1
-13,237,48,1
-8,236,49,1
0,238,49,1
4,242,47,1
6,246,43,1
1,250,42,1
-4,251,43,1
-10,253,47,1
-10,249,51,1
-9,244,50,1
-2,238,46,1
2,236,42,1
8,239,38,1
10,245,38,1
2,251,44,1
-13,254,51,1
-19,252,53,1
-14,249,52,1
-2,241,44,1
8,235,39,1
8,236,36,1
3,242,39,1
-6,251,47,1
-12,254,52,1
-10,255,55,1
-2,251,49,1
3,244,44,1
4,240,37,1
1,240,35,1
-3,241,38,1
-8,243,44,1
-6,245,52,1
-1,242,55,1
0,243,50,1
1,245,43,1
-2,248,38,1
-7,251,39,1
-8,251,42,1
-3,249,47,1
1,246,48,1
4,243,47,1
4,242,45,1
0,244,41,1
-10,246,41,1
-12,246,41,1
-9,246,46,1
-1,244,49,1
5,243,48,1
8,243,45,1
3,246,41,1
-3,248,40,1
-12,249,42,1
-12,247,44,1
-7,245,48,1
1,243,48,1
6,242,43,1
6,245,41,1
2,246,41,1
-2,247,43,1
-11,249,43,1
-13,248,48,1
-8,245,48,1
0,243,47,1
3,244,41,1
5,244,39,1
3,244,40,1
-3,245,44,1
-8,245,47,1
-9,246,46,1
-5,248,48,1
0,248,46,1
3,249,45,1
1,249,41,1
-1,246,40,1
-7,245,39,1
-8,244,42,1
-4,244,47,1
0,243,48,1
1,245,49,1
2,245,47,1
1,244,45,1
-1,244,41,1
-6,245,40,1
-7,245,41,1
-5,247,43,1
0,248,45,1
0,249,47,1
1,248,45,1
0,246,44,1
-3,244,45,1
-4,243,43,1
-3,245,42,1
-1,244,42,1
-1,245,42,1
-1,245,43,1
-1,245,40,1
0,245,39,1
0,246,42,1
-2,246,45,1
-2,248,49,1
-2,246,48,1
-2,244,46,1
-1,243,43,1
-1,244,37,1
-1,247,35,1
0,248,38,1
-1,247,43,1
-3,247,46,1
-2,243,49,1
-3,242,46,1
0,243,43,1
0,245,42,1
0,249,39,1
-1,252,40,1
-3,249,41,1
-3,246,42,1
-5,244,44,1
-1,241,45,1
0,241,45,1
0,240,42,1
1,243,40,1
0,245,40,1
-1,247,42,1
-5,249,43,1
-6,250,43,1
-3,249,44,1
-1,248,44,1
-1,248,43,1
0,246,44,1
0,243,42,1
-1,241,41,1
-1,240,39,1
-2,240,39,1
-2,244,42,1
-1,247,45,1
-1,252,46,1
-1,254,46,1
0,253,45,1
-1,250,41,1
-2,245,41,1
-3,239,39,1
-1,235,40,1
-1,236,42,1
0,240,43,1
0,247,45,1
1,252,50,0
0,253,49,0
-1,249,45,0
-3,243,43,0
-1,239,39,0
-1,238,41,0
0,239,41,0
0,242,46,0
0,248,48,0
-3,252,47,0
-4,251,49,0
-2,250,48,0
-3,249,45,0
-2,245,42,0
-1,244,43,0
0,243,41,0
0,243,42,0
0,245,44,0
0,243,43,0
0,243,45,0
0,243,42,0
-1,243,42,0
-2,244,44,0
-4,247,44,0
-4,250,47,0
-4,252,45,0
-1,250,44,0
-1,249,42,0
0,245,43,0
0,243,42,0
0,241,42,0
-1,241,41,0
-2,243,45,0
-2,247,45,0
-2,250,48,0
-1,248,48,0
0,247,45,0
0,243,41,0
0,242,41,0
0,242,39,0
-1,244,42,0
-2,248,45,0
-2,250,46,0
-1,250,45,0
0,248,45,0
1,245,43,0
0,243,42,0
0,241,39,0
0,240,39,0
-1,242,38,0
-2,246,44,0
-2,249,46,0
-2,251,47,0
-1,250,45,0
0,247,41,0
0,242,39,0
0,241,39,0
-1,242,40,0
-1,244,42,0
0,247,45,0
-1,249,46,0
-1,249,45,0
0,246,44,0
-1,245,43,0
-1,244,40,0
-2,242,39,0
-1,244,42,0
-1,246,43,0
0,247,45,0
0,247,46,0
0,247,45,0
0,246,46,0
-1,245,40,0
-2,243,40,0
-4,244,40,0
-2,244,42,0
-1,246,44,0
0,246,45,0
0,248,47,0
0,248,46,0
1,252,47,0
-2,245,41,0
-2,244,40,0
-2,245,43,0
0,246,44,0
0,247,44,0
0,247,45,0
0,245,45,0
0,245,42,0
-2,243,40,0
-4,245,42,0
-2,246,43,0
-1,247,44,0
0,246,43,0
0,246,42,0
0,244,39,0
0,241,40,0
-1,242,41,0
-2,243,42,0
-3,245,43,0
-4,248,45,0
-2,249,46,0
-2,249,45,0
-1,247,45,0
-1,246,41,0
0,244,42,0
0,244,42,0
0,245,42,0
-1,246,44,0
-2,246,44,0
-2,245,44,0
-1,245,43,0
-1,244,44,0
0,243,44,0
-1,242,45,0
-1,243,45,0
-1,245,44,0
-2,247,45,0
-2,247,43,0
-1,248,43,0
-1,247,42,0
0,245,44,0
-1,243,44,0
0,245,43,0
0,244,45,0
-1,246,45,0
-3,247,43,0
-4,246,44,0
-2,247,42,0
0,245,42,0
1,245,44,0
1,244,43,0
0,245,42,0
-2,245,44,0
-3,246,45,0
-2,245,44,0
-2,246,45,0
-1,246,43,0
-1,246,45,0
-2,247,43,0
-3,248,42,0
-1,247,41,0
-1,246,42,0
0,246,43,0
0,242,44,0
-1,242,44,0
-2,244,44,0
-5,244,42,0
-7,248,41,0
-4,249,41,0
-1,248,41,0
1,248,44,0
3,245,45,0
1,243,44,0
0,241,43,0
-4,243,42,0
-5,243,43,0
-5,244,43,0
-2,245,43,0
-1,246,45,0
0,246,46,0
0,247,45,0
-1,248,43,0
-1,246,42,0
-3,247,43,0
-2,247,44,0
-1,246,46,0
0,246,44,0
0,245,45,0
-1,244,44,0
0,243,43,0
0,244,43,0
0,244,43,0
-1,245,43,0
0,247,43,0
-2,247,44,0
-1,247,42,0
-1,245,43,0
-1,243,40,0
-1,242,38,0
-1,242,40,0
-1,244,42,0
0,244,43,0
-1,246,45,0
-1,248,45,0
-1,248,46,0
-3,249,45,0
-6,244,41,0
-2,245,40,0
-1,244,40,0
0,243,41,0
0,243,43,0
-1,243,45,0
0,245,45,0
-2,247,46,0
-3,248,43,0
-4,249,43,0
-2,249,41,0
-1,247,39,0
0,245,42,0
0,244,44,0
0,242,45,0
-1,240,45,0
-5,243,45,0
-4,244,42,0
-3,247,43,0
-1,249,43,0
0,249,46,0
0,249,44,0
1,247,46,0
0,246,44,0
-2,245,44,0
-4,243,42,0
-6,242,43,0
-4,242,41,0
0,243,44,0
0,245,43,0
1,247,45,0
0,248,45,0
-1,248,45,0
-2,246,43,0
-2,246,43,0
-2,243,42,0
-1,244,41,0
-2,246,43,0
-1,246,42,0
-1,249,45,0
0,248,45,0
-1,246,48,0
-1,243,44,0
-1,242,44,0
-1,241,42,0
-2,242,41,0
-2,246,43,0
-1,248,45,0
-1,249,46,0
-1,249,46,0
-2,248,44,0
-2,246,43,0
-2,246,41,0
-1,243,43,0
0,242,43,0
-1,241,43,0
-1,243,42,0
-1,246,43,0
0,248,44,0
0,249,47,0
0,248,45,0
-1,247,43,0
-4,245,43,0
-5,243,43,0
-3,242,40,0
-2,243,42,0
-1,246,43,0
1,247,48,0
0,247,47,0
0,246,47,0
-2,247,46,0
-3,246,44,0
-2,245,42,0
-3,245,41,0
-3,244,43,0
-2,245,43,0
-4,244,42,0
-1,245,44,0
-2,247,44,0
-1,246,45,0
0,246,46,0
0,247,45,0
-1,246,45,0
-3,247,44,0
-4,245,42,0
-5,244,43,0
-4,243,43,0
-2,243,43,0
0,243,44,0
0,246,44,0
1,246,44,0
0,247,44,0
-30,260,58,0
23,238,43,0
1,245,47,0
12,241,45,0
4,246,47,0
-3,249,48,0
-15,251,48,0
-14,248,44,0
-4,241,41,0
3,240,40,0
2,244,43,0
0,248,47,0
-3,248,49,0
-4,246,48,0
-1,244,44,0
-3,242,39,0
-1,244,38,0
-1,246,40,0
-3,250,44,0
-5,251,47,0
-4,247,44,0
-2,243,42,0
-1,241,38,0
0,240,38,0
-1,244,41,0
-2,248,46,0
-5,249,46,0
-5,248,42,0
-1,248,40,0
0,246,42,0
0,247,44,0
-1,245,45,0
-4,242,42,0
-4,241,39,0
-3,242,37,0
-2,245,40,0
1,248,43,0
1,251,46,0
0,250,48,0
-3,248,45,0
-5,241,41,0
-4,237,38,0
-3,238,38,0
-1,243,43,0
0,250,47,0
1,254,50,0
1,253,47,0
-1,247,42,0
-6,246,40,0
-7,244,40,0
-4,242,39,0
-1,242,45,0
1,244,46,0
1,244,47,0
-1,247,48,0
-1,249,45,0
-2,246,43,0
-2,247,40,0
-2,244,40,0
-1,244,41,0
0,243,44,0
0,245,47,0
0,246,49,0
-1,247,49,0
-2,247,46,0
-5,245,43,0
-5,243,39,0
-6,243,41,0
-2,244,42,0
0,246,46,0
0,249,49,0
0,250,46,0
-1,248,44,0
-2,246,41,0
-3,243,39,0
-5,242,39,0
-1,242,42,0
0,242,45,0
0,245,48,0
0,246,45,0
-3,247,44,0
-3,248,41,0
-5,247,40,0
-4,245,40,0
-1,245,43,0
0,246,45,0
1,247,46,0
0,246,45,0
-1,244,43,0
-1,243,42,0
-4,243,41,0
-3,242,42,0
0,242,41,0
0,244,43,0
0,246,44,0
-1,248,47,0
-2,249,48,0
-1,250,46,0
-2,249,44,0
-1,245,42,0
0,243,40,0
0,242,40,0
0,241,40,0
-1,241,44,0
0,243,45,0
0,247,46,0
0,248,47,0
-1,248,45,0
-3,248,44,0
-4,245,41,0
-4,244,41,0
-4,244,41,0
-1,245,42,0
0,246,45,0
1,246,44,0
1,247,46,0
0,247,45,0
-1,247,45,0
-4,246,44,0
-5,243,43,0
-7,243,41,0
-2,241,40,0
0,241,44,0
1,242,44,0
0,246,46,0
1,249,47,0
-1,251,47,0
-4,251,45,0
-6,248,43,0
-6,246,43,0
-2,242,40,0
0,240,40,0
0,242,42,0
1,246,46,0
0,249,48,0
-1,249,49,0
0,244,48,0
14,239,44,0
3,240,39,0
-2,241,37,0
-7,246,42,0
-7,249,49,0
-1,251,54,0
2,249,50,0
1,246,46,0
-4,244,44,0
-9,244,42,0
-11,242,40,0
-6,241,41,0
1,243,41,0
6,245,47,0
5,249,48,0
-1,251,48,0
-8,250,49,0
-14,246,45,0
-16,240,43,0
-11,240,40,0
0,242,40,0
7,247,44,0
7,249,50,0
1,250,50,0
-6,250,49,0
-8,246,44,0
-7,244,38,0
-5,241,37,0
-1,242,38,0
2,243,40,0
2,245,47,0
1,246,48,0
-1,248,48,0
-2,248,46,0
-6,249,44,0
-4,245,43,0
-4,244,41,0
-2,243,40,0
0,241,40,0
1,242,43,0
0,244,44,0
0,247,44,0
-1,250,47,0
-2,250,46,0
-1,248,46,0
-2,245,44,0
-1,241,41,0
0,240,39,0
-1,239,39,0
-3,243,42,0
-1,246,46,0
0,249,46,0
2,251,47,0
-1,248,46,0
-2,246,44,0
-2,245,42,0
-2,242,39,0
-1,242,41,0
-1,244,43,0
0,246,44,0
0,246,47,0
-1,248,47,0
-1,246,45,0
-1,244,44,0
-2,246,43,0
-3,247,41,0
-4,246,43,0
-2,247,45,0
-1,245,44,0
0,244,43,0
0,243,43,0
0,243,42,0
-1,245,45,0
0,244,46,0
-2,246,45,0
-2,245,43,0
-1,244,41,0
-1,244,41,0
-1,244,41,0
-1,246,42,0
-2,247,43,0
-1,249,44,0
-1,250,45,0
-1,248,45,0
-1,245,43,0
-2,243,41,0
-3,243,42,0
-2,243,43,0
-1,245,45,0
0,246,45,0
-1,249,44,0
0,247,44,0
-2,247,42,0
