x,y,z,label
0,246,41,0
0,245,44,0
0,246,43,0
0,245,38,0
-2,244,38,0
-3,243,38,0
-3,243,38,0
-1,247,40,0
2,250,40,0
5,253,40,0
2,252,39,0
0,252,40,0
-4,249,43,0
-7,246,43,0
-6,241,41,0
-1,237,36,0
1,237,36,0
3,239,38,0
4,245,43,0
2,250,44,0
1,252,45,0
-1,254,45,0
-1,250,43,0
0,246,41,0
-2,240,37,0
-5,241,36,0
-5,241,36,0
-1,242,40,0
2,243,41,0
5,247,43,0
5,248,43,0
1,250,44,0
-3,251,44,0
-5,250,44,0
-1,246,39,0
2,240,34,0
3,237,32,0
-1,240,36,0
-3,247,44,0
-1,249,46,0
1,248,47,0
3,248,43,0
0,249,40,0
-3,250,40,0
-2,248,39,0
0,242,39,0
1,237,35,0
0,238,37,0
0,244,39,0
1,248,43,0
1,250,42,0
1,248,41,0
-1,246,39,0
-2,245,38,0
-1,243,39,0
0,247,40,0
-2,249,43,0
-3,251,43,0
-1,250,43,0
3,247,40,0
9,241,37,0
6,238,36,0
-1,240,35,0
-9,244,37,0
-12,251,41,0
-2,255,44,0
7,255,46,0
10,250,43,0
4,242,44,0
-5,237,44,0
-14,236,38,0
-9,239,35,0
-1,241,35,0
10,245,39,0
10,247,43,0
2,247,44,0
-10,249,45,0
-14,253,47,0
-8,253,45,0
1,252,40,0
9,247,38,0
10,241,33,0
4,237,34,0
-5,238,39,0
-11,240,47,0
-9,242,46,0
-2,244,43,0
3,247,38,0
5,251,38,0
5,252,40,0
2,250,41,0
0,249,43,0
-2,245,40,0
-5,242,36,0
-4,242,34,0
-4,244,37,0
-1,245,40,0
1,249,46,0
3,250,49,0
1,249,46,0
1,245,40,0
1,242,37,0
1,241,32,0
-1,241,34,0
-5,243,39,0
-7,246,45,0
-6,248,48,0
-1,249,47,0
6,253,46,0
6,249,38,0
3,246,37,0
-2,242,37,0
-9,241,40,0
-10,242,40,0
-2,246,39,0
3,251,42,0
6,252,40,0
2,251,38,0
-1,246,37,0
-5,245,40,0
-5,242,39,0
-2,241,40,0
0,240,39,0
1,240,38,0
1,245,40,0
0,250,42,0
0,253,44,0
-2,253,45,0
-3,251,44,0
-2,246,40,0
0,241,36,0
2,239,33,0
3,238,36,0
2,242,42,0
-1,249,45,0
-3,251,47,0
-6,251,45,0
-3,248,41,0
0,247,41,0
1,244,37,0
1,245,40,0
1,246,41,0
0,248,41,0
-1,247,39,0
-3,245,38,0
-4,244,36,0
-3,245,38,0
0,247,41,0
3,248,42,0
4,245,42,0
2,246,40,0
-3,245,40,0
-9,245,40,0
-8,246,44,0
-1,247,42,0
3,244,39,0
6,243,34,0
4,243,34,0
0,247,38,0
-5,249,44,0
-5,250,46,0
-5,249,44,0
-1,244,41,0
1,243,38,0
2,242,37,0
1,244,37,0
-2,246,40,0
-3,249,43,0
-6,248,42,0
-1,248,44,0
1,244,40,0
-4,238,32,0
-1,243,37,0
-4,247,41,0
-3,251,44,0
-1,252,45,0
2,248,46,0
4,241,40,0
3,239,36,0
-1,239,36,0
-6,244,39,0
-7,247,42,0
-1,249,43,0
2,248,41,0
3,248,42,0
1,248,41,0
-2,245,41,0
-5,243,40,0
-1,242,38,0
1,244,38,0
1,248,40,0
2,251,42,0
1,250,43,0
0,243,40,0
0,238,35,0
0,236,31,0
0,242,35,0
0,252,42,0
0,258,47,0
0,256,47,0
0,248,44,0
0,239,39,0
1,234,35,0
0,237,33,0
-2,244,38,0
-3,250,44,0
-1,253,47,0
0,250,47,0
2,245,41,0
1,242,37,0
-1,242,34,0
-5,241,37,0
-5,244,40,0
-1,248,43,0
1,252,45,0
3,252,46,0
3,249,42,0
0,247,40,0
-3,246,38,0
-4,246,37,0
-2,245,37,0
0,246,39,0
1,245,38,0
1,244,40,0
1,242,40,0
0,240,43,0
0,244,44,0
1,247,42,0
0,250,38,0
0,250,37,0
-1,248,36,0
-2,248,38,0
-5,246,38,0
-4,246,42,0
0,247,44,0
2,247,42,0
4,246,40,0
4,243,36,0
1,241,35,0
-2,239,36,0
-5,240,39,0
-5,243,41,0
-4,248,45,0
-1,251,44,0
2,252,41,0
4,252,41,0
3,249,39,0
0,247,37,0
-1,243,34,0
-5,242,37,0
-4,241,41,0
-2,244,41,0
1,247,42,0
2,249,43,0
3,249,44,0
1,246,39,0
-1,246,38,0
-3,246,35,0
-4,247,37,0
0,246,37,0
2,246,39,0
2,246,41,0
1,245,40,0
-1,246,41,0
-1,247,39,0
-1,248,42,0
1,248,40,0
1,246,39,0
-1,245,40,0
-2,243,40,0
-1,243,36,0
1,244,37,0
1,249,37,0
1,248,38,0
-1,248,39,0
-3,246,40,0
-4,244,41,0
-1,245,41,0
2,246,43,0
4,246,40,0
3,245,41,0
0,245,38,0
-5,245,36,0
-5,246,38,0
-1,247,40,0
0,247,39,0
2,246,38,0
1,243,39,0
1,243,38,0
0,244,39,0
-1,246,40,0
0,247,40,0
1,248,39,0
1,248,40,0
0,245,40,0
-2,243,37,0
-2,243,36,0
0,244,37,0
1,247,39,0
2,249,41,0
1,250,42,0
-1,248,41,0
-5,246,41,0
-4,243,39,0
-1,243,38,0
1,242,39,0
4,242,41,0
2,244,40,0
0,246,41,0
-6,246,42,0
-4,246,41,0
-1,247,37,0
0,248,39,0
0,249,39,0
-1,248,38,0
-1,246,38,0
0,246,37,0
2,245,39,0
3,244,39,0
0,245,39,0
-3,244,39,0
-3,244,40,0
0,245,40,0
1,245,40,0
0,245,38,0
-1,243,37,0
-1,245,38,0
0,248,40,0
2,252,42,0
1,251,42,0
-1,247,39,0
-3,244,38,0
-2,243,37,0
0,244,37,0
1,243,40,0
1,244,41,0
0,245,42,0
-1,248,39,0
-2,249,39,0
-2,248,39,0
-1,245,40,0
1,243,39,0
2,242,39,0
1,245,41,0
0,248,42,0
-2,248,39,0
-4,247,40,0
-3,245,37,0
-1,245,37,0
2,246,39,0
2,249,38,0
1,250,41,0
0,248,42,0
1,246,43,0
-3,242,41,0
-1,239,39,0
-1,242,38,0
1,244,39,0
2,249,39,0
2,251,42,0
0,250,43,0
-1,245,44,0
-3,244,42,0
-4,243,38,0
-2,244,36,0
-1,245,36,0
1,247,39,0
1,248,44,0
2,247,46,0
0,246,43,0
0,246,40,0
-2,245,36,0
-2,245,35,0
-1,248,38,0
0,249,39,0
1,247,39,0
-1,246,39,0
-2,243,40,0
-2,243,40,0
-1,245,41,0
0,246,42,0
1,247,44,0
1,247,42,0
-1,248,40,0
-2,247,38,0
-2,248,37,0
0,248,35,0
1,247,38,0
1,246,41,0
0,243,43,0
-2,242,43,0
-2,241,42,0
-2,245,38,0
0,250,40,0
2,252,44,0
1,251,42,0
-1,245,38,0
-5,242,34,0
-3,242,37,0
0,244,39,0
1,247,44,0
3,246,45,0
1,244,41,0
-1,242,38,0
-3,245,36,0
-2,245,36,0
0,247,42,0
0,248,44,0
1,248,42,0
1,246,37,0
0,246,36,0
-2,245,39,0
-1,243,39,0
0,241,41,0
1,242,41,0
2,249,37,0
-2,247,40,0
0,250,41,0
1,251,42,0
1,252,45,0
-1,250,44,0
-3,245,42,0
-3,241,35,0
-1,239,32,0
0,242,35,0
4,250,42,0
3,254,48,0
0,252,48,0
-3,247,44,0
-6,242,37,0
-3,238,34,0
0,238,35,0
3,241,39,0
3,246,45,0
0,248,47,0
-3,249,46,0
-2,249,43,0
-1,249,39,0
1,248,38,0
1,247,38,0
-1,246,38,0
-3,244,40,0
-1,243,42,0
0,244,41,0
0,244,43,0
2,244,41,0
1,244,42,0
-1,244,40,0
-2,245,39,0
-2,247,38,0
-1,249,40,0
0,249,42,0
0,252,42,0
0,248,40,0
0,246,39,0
-1,245,36,0
0,243,37,0
1,242,38,0
2,244,41,0
1,245,42,0
-1,247,43,0
-4,248,43,0
-4,247,43,0
-1,246,39,0
1,245,37,0
1,246,36,0
1,245,37,0
-2,247,38,0
-4,249,42,0
-2,249,42,0
0,247,41,0
2,246,40,0
3,246,39,0
1,244,37,0
-2,243,38,0
-3,241,38,0
-2,241,39,0
-1,243,41,0
0,246,41,0
1,248,41,0
0,250,40,0
0,250,39,0
0,250,39,0
-1,247,38,0
-1,244,37,0
0,242,35,0
-1,241,36,0
1,242,41,0
1,246,42,0
1,248,43,0
0,248,39,0
0,249,42,0
-1,246,39,0
-2,244,38,0
-2,242,38,0
-1,243,39,0
0,245,40,0
0,248,39,0
1,249,43,0
0,249,41,0
0,249,42,0
0,248,41,0
-2,245,38,0
-1,242,37,0
0,239,37,0
0,240,38,0
0,243,40,0
1,245,41,0
0,250,43,0
0,251,43,0
-1,253,42,0
-1,249,41,0
-3,247,39,0
-2,243,38,0
-1,241,36,0
1,241,38,0
2,243,40,0
1,246,41,0
2,247,42,0
-1,249,41,0
-5,250,42,0
-5,249,41,0
-5,248,41,0
-1,247,40,0
3,244,39,0
5,242,37,0
2,241,39,0
-1,240,41,0
-5,243,42,0
-5,244,43,0
-1,245,43,0
1,248,41,0
1,251,38,0
1,253,38,0
0,252,39,0
-1,249,39,0
-1,244,38,0
0,239,39,0
0,240,39,0
1,242,40,0
0,245,42,0
0,248,41,0
-1,247,39,0
-1,249,38,0
-2,249,40,0
-1,248,38,0
0,249,42,0
0,246,41,0
1,244,42,0
0,242,42,0
0,241,37,0
0,243,35,0
-1,243,35,0
0,247,37,0
0,247,41,0
0,248,44,0
-1,248,44,0
-1,247,45,0
-3,246,42,0
-1,244,40,0
2,244,37,0
3,244,36,0
3,241,39,0
0,242,39,0
-4,244,42,0
-6,247,43,0
-7,251,45,0
-1,253,43,0
3,252,41,0
4,248,40,0
2,245,39,0
-1,242,36,0
-2,240,36,0
-3,240,39,0
-1,243,42,0
0,244,43,0
1,246,44,0
-1,247,43,0
0,249,40,0
-1,250,40,0
-1,250,40,0
-1,249,40,0
0,246,36,0
1,243,36,0
1,240,36,0
0,241,38,0
0,240,41,0
-1,243,44,0
-1,246,44,0
-1,249,43,0
-2,251,43,0
-2,252,42,0
-1,252,40,0
0,248,37,0
3,243,37,0
2,240,38,0
1,239,37,0
-1,241,38,0
-5,245,42,0
-5,248,43,0
-2,249,43,0
0,248,43,0
1,247,41,0
1,247,41,0
0,246,38,0
-1,245,38,0
-1,244,39,0
-1,245,40,0
-2,246,41,0
-1,246,43,0
-1,245,41,0
1,245,39,0
0,244,41,0
-1,244,38,0
0,245,37,0
0,248,38,0
0,251,40,0
-1,251,42,0
-1,247,40,0
-1,246,42,0
0,245,40,0
1,245,40,0
1,244,40,0
1,243,38,0
0,245,39,0
-1,245,40,0
1,250,53,0
-1,243,39,0
-2,246,34,0
0,250,37,0
-1,251,39,0
0,249,42,0
0,246,41,0
-2,244,44,0
-3,240,36,0
-3,239,30,0
0,243,30,0
1,248,35,0
3,250,41,0
3,249,42,0
1,245,39,0
1,242,38,0
-1,242,34,0
4,249,37,0
2,250,43,0
-9,240,35,0
-11,247,36,0
-2,250,35,0
7,248,43,0
6,245,38,0
2,249,33,0
-11,242,32,0
-16,237,30,0
-10,240,33,0
-5,246,40,0
-1,247,37,0
-3,250,37,0
-3,251,39,0
-3,250,35,0
-2,247,34,0
1,244,33,0
1,245,35,0
0,243,35,0
-1,243,36,0
0,244,36,0
4,243,40,0
0,247,38,0
0,248,38,0
-2,246,37,0
-2,245,37,0
0,245,38,0
0,246,37,0
2,246,38,0
1,248,38,0
0,247,40,0
-2,247,38,0
-2,245,38,0
-1,243,33,0
-1,244,37,0
0,245,40,0
0,247,38,0
0,249,37,0
0,250,36,0
1,249,37,0
-1,246,38,0
-2,241,40,0
-3,238,41,0
-2,238,38,0
0,242,37,0
2,249,39,0
4,254,39,0
2,254,37,0
-6,248,42,0
-11,245,43,0
-11,242,39,0
-2,241,38,0
8,245,36,0
12,249,35,0
3,249,34,0
-8,246,36,0
-13,244,40,0
-5,245,39,0
3,248,35,0
6,249,36,0
3,245,37,0
-2,240,38,0
-2,239,36,0
0,244,34,0
1,250,36,0
0,252,38,0
-1,250,40,0
-2,246,42,0
0,245,40,0
1,244,38,0
0,246,35,0
-2,245,32,0
-2,243,31,0
0,244,33,0
1,245,39,0
2,247,42,0
0,249,41,0
-5,250,41,0
-8,248,39,0
-5,244,40,0
0,243,36,0
1,242,35,0
2,241,32,0
1,244,34,0
-2,245,37,0
-2,248,39,0
0,249,38,0
1,248,37,0
1,249,34,0
0,249,34,0
-1,247,37,0
-2,246,40,0
-1,246,39,0
0,243,35,0
1,242,33,0
1,242,33,0
-2,243,36,0
-1,245,39,0
0,245,39,0
-1,249,42,0
-4,250,55,0
-12,249,46,0
-11,244,39,0
0,245,30,0
0,247,33,0
1,250,37,0
2,247,38,0
4,242,35,0
2,241,31,0
-1,241,24,0
-1,247,31,0
-2,250,38,0
0,250,40,0
1,249,41,0
1,246,39,0
0,246,35,0
2,243,32,0
2,243,42,0
1,244,44,0
1,245,37,0
-1,247,37,0
-3,247,36,0
-5,247,37,0
-1,246,36,0
4,242,31,0
4,244,19,0
3,245,28,0
-1,246,32,0
-6,249,41,0
-2,248,43,0
1,244,38,0
2,245,41,0
0,247,42,0
0,247,39,0
0,246,38,0
0,242,34,0
1,240,33,0
-1,243,36,0
-4,247,40,0
-2,252,43,0
1,252,44,0
4,247,40,0
2,244,36,0
0,243,32,0
-1,245,34,0
-1,245,36,0
1,247,38,0
2,245,39,0
1,246,38,0
-1,246,37,0
-1,248,39,0
-1,246,39,0
0,245,37,0
0,245,35,0
1,244,35,0
0,245,36,0
1,245,37,0
0,248,39,0
0,247,41,0
0,247,40,0
-2,246,39,0
-2,245,38,0
1,245,37,0
1,245,36,0
1,246,37,0
0,247,36,0
0,248,38,0
-2,249,39,0
-1,248,38,0
-1,246,37,0
0,244,38,0
1,244,37,0
0,244,37,0
1,244,38,0
0,246,40,0
0,247,41,0
-1,248,42,0
-1,248,40,0
-1,246,39,0
-1,245,35,0
-1,245,35,0
1,246,34,0
2,244,37,0
1,244,40,0
1,244,42,0
0,244,39,0
-1,247,40,0
-2,249,41,0
0,248,40,0
0,248,37,0
0,245,37,0
0,245,35,0
1,245,35,0
2,244,38,0
1,245,40,0
0,245,39,0
-3,245,43,0
-2,245,46,0
8,249,46,0
1,241,29,0
1,241,30,0
0,245,37,0
-2,248,43,0
-5,249,44,0
-3,245,40,0
0,245,35,0
2,245,33,0
2,247,35,0
0,246,36,0
-1,246,39,0
-2,243,40,0
-1,244,37,0
-3,242,37,0
-2,242,38,0
9,248,39,0
14,251,42,0
6,249,40,0
-2,246,39,0
-11,244,36,0
-11,244,34,0
-4,245,35,0
4,244,38,0
11,245,41,0
8,245,42,0
1,246,39,0
-7,247,37,0
-9,246,37,0
-3,247,36,0
2,247,36,0
6,249,38,0
3,250,41,0
-1,248,43,0
-4,247,41,0
-1,243,37,0
2,238,33,0
3,237,33,0
1,240,33,0
0,244,39,0
-1,252,44,0
0,256,46,0
-1,255,45,0
0,250,40,0
0,244,37,0
1,241,34,0
1,240,33,0
2,242,36,0
1,245,39,0
1,246,42,0
0,246,41,0
-2,246,40,0
-3,246,39,0
-2,247,37,0
0,247,38,0
2,248,40,0
3,248,40,0
2,248,40,0
-3,245,38,0
-7,243,37,0
-8,244,36,0
-1,248,40,0
4,251,45,0
8,249,42,0
6,244,40,0
0,240,36,0
-8,239,34,0
-10,242,39,0
-4,248,43,0
3,254,47,0
6,255,47,0
4,252,42,0
0,247,37,0
-4,243,35,0
-2,240,35,0
0,238,36,0
0,240,40,0
0,243,41,0
-1,247,43,0
-2,249,41,0
-1,250,42,0
0,251,40,0
0,247,38,0
1,246,37,0
1,245,40,0
-1,246,42,0
-1,245,40,0
0,245,40,0
-1,247,38,0
0,245,39,0
-1,246,39,0
-2,247,39,0
-2,249,39,0
0,249,41,0
2,249,40,0
2,246,41,0
1,241,37,0
0,239,35,0
-3,238,36,0
-4,242,41,0
-4,247,43,0
0,252,45,0
1,252,43,0
1,251,42,0
1,247,38,0
0,245,38,0
-1,242,39,0
-2,240,39,0
0,241,41,0
1,244,40,0
2,247,40,0
0,251,42,0
-4,252,44,0
-6,252,44,0
-3,248,42,0
0,244,38,0
2,242,35,0
1,241,34,0
0,241,36,0
0,244,40,0
0,247,44,0
0,249,45,0
0,249,45,0
-2,248,40,0
-3,244,40,0
-2,242,38,0
0,243,38,0
2,245,39,0
3,247,42,0
0,247,44,0
-3,247,42,0
-4,246,41,0
-3,246,41,0
0,246,42,0
2,247,40,0
2,246,38,0
1,244,38,0
0,245,37,0
-4,246,39,0
-5,247,41,0
-3,245,42,0
1,244,41,0
2,244,40,0
3,246,41,0
0,248,42,0
-5,248,42,0
-6,249,41,0
-3,247,37,0
1,245,36,0
3,243,35,0
3,242,36,0
0,243,39,0
-3,243,42,0
-5,245,42,0
-3,247,44,0
0,249,44,0
1,250,43,0
1,250,42,0
0,249,39,0
0,246,39,0
0,243,37,0
0,241,38,0
0,240,40,0
-1,243,41,0
-1,248,41,0
-2,250,42,0
0,251,42,0
1,248,43,0
0,244,39,0
-1,242,38,0
-2,242,38,0
0,243,41,0
1,245,50,0
5,247,46,0
6,249,43,0
0,250,41,0
-3,248,41,0
-4,244,39,0
-4,241,38,0
-4,242,35,0
-1,244,38,0
0,249,41,0
1,249,42,0
0,249,42,0
0,246,42,0
0,244,36,0
0,243,36,0
-1,245,39,0
-5,249,41,0
-6,249,43,0
-4,248,41,0
2,245,38,0
6,244,37,0
4,246,41,0
0,245,43,0
-7,245,41,0
-10,244,42,0
-5,241,38,0
2,245,38,0
4,250,41,0
0,250,43,0
-4,248,40,0
-4,244,38,0
-1,245,34,0
4,244,37,0
3,247,39,0
-1,247,43,0
-7,244,42,0
-8,241,41,0
-3,240,39,0
3,244,39,0
6,249,42,0
5,253,43,0
1,253,42,0
-4,247,40,0
-10,242,37,0
-8,238,36,0
-2,240,37,0
4,245,42,0
8,250,43,0
5,250,42,0
0,246,37,0
-6,243,36,0
-8,241,38,0
-6,243,42,0
-2,248,42,0
0,250,44,0
3,249,44,0
3,248,42,0
3,244,37,0
0,244,34,0
-3,245,35,0
-3,245,37,0
-5,247,40,0
-2,247,41,0
-1,246,44,0
1,245,42,0
1,245,41,0
0,245,41,0
1,243,40,0
0,242,37,0
-2,244,38,0
-3,245,38,0
-4,248,40,0
-2,249,43,0
-1,250,43,0
0,247,42,0
1,245,38,0
0,246,37,0
0,247,36,0
0,246,40,0
0,245,39,0
0,243,41,0
-2,242,42,0
-3,244,44,0
-3,247,44,0
0,249,42,0
1,249,41,0
1,248,38,0
0,246,38,0
-4,245,39,0
-4,245,40,0
-1,244,40,0
2,246,42,0
3,246,42,0
2,248,38,0
-3,248,39,0
-5,246,41,0
-6,241,43,0
-2,240,39,0
1,242,39,0
2,244,39,0
0,248,42,0
-1,253,46,0
-4,253,46,0
-3,248,42,0
0,244,36,0
1,241,35,0
0,244,36,0
-1,246,42,0
0,248,43,0
0,246,41,0
0,244,42,0
-1,246,40,0
-1,246,40,0
-2,247,42,0
-2,247,43,0
-2,247,43,0
0,244,41,0
0,245,39,0
2,247,39,0
1,247,39,0
-1,248,39,0
-3,247,41,0
-6,245,41,0
-3,244,39,0
0,246,39,0
1,246,36,0
2,246,36,0
1,245,35,0
0,244,39,0
-3,243,43,0
-5,245,46,0
-2,248,43,0
0,247,39,0
1,246,36,0
3,243,34,0
0,244,38,0
-1,246,41,0
-3,249,44,0
0,248,44,0
2,246,41,0
1,242,37,0
0,240,36,0
-2,243,38,0
-3,248,43,0
-2,250,46,0
0,251,45,0
1,247,41,0
