x,y,z,label
-4,250,43,1
-2,247,42,1
0,243,37,1
0,240,38,1
1,238,37,1
1,240,40,1
1,243,42,1
-1,249,46,1
-2,251,46,1
-5,252,44,1
-6,249,42,1
-5,245,37,1
-2,242,36,1
1,241,40,1
2,240,45,1
2,241,46,1
1,240,46,1
-2,241,43,1
-7,245,40,1
-6,248,39,1
-5,251,43,1
-2,253,42,1
0,251,43,1
0,249,41,1
0,246,41,1
1,243,41,1
1,239,41,1
1,235,41,1
-1,233,40,1
-2,236,39,1
-2,241,43,1
-2,247,46,1
-2,252,47,1
-3,254,46,1
-1,253,41,1
-1,251,39,1
-1,249,37,1
1,245,37,1
1,243,40,1
1,241,42,1
0,239,44,1
-1,240,44,1
-3,240,43,1
-4,242,42,1
-2,242,42,1
0,244,42,1
1,247,41,1
0,248,39,1
1,250,41,1
-1,251,41,1
-1,247,42,1
-2,246,42,1
-3,243,41,1
-3,243,41,1
-1,239,39,1
0,241,41,1
1,242,42,1
0,243,43,1
0,243,42,1
-1,245,41,1
-2,246,41,1
-2,247,39,1
-2,249,40,1
-1,250,42,1
0,250,44,1
0,248,45,1
1,243,41,1
-1,240,38,1
-1,239,37,1
0,239,37,1
-1,242,41,1
-1,245,44,1
-1,247,46,1
-1,247,44,1
-2,246,46,1
-1,244,43,1
-1,244,40,1
-1,245,40,1
-1,246,40,1
0,248,42,1
-1,247,42,1
-1,246,40,1
0,244,39,1
-2,243,40,1
-1,241,42,1
-1,243,43,1
-1,244,44,1
-1,247,43,1
-1,246,43,1
-1,246,40,1
0,243,40,1
0,241,37,1
1,241,38,1
-1,243,39,1
-3,246,42,1
-3,248,45,1
-4,248,45,1
-2,247,44,1
0,245,42,1
0,242,42,1
0,241,38,1
0,241,38,1
0,243,37,1
0,245,41,1
-1,247,43,1
-3,250,43,1
-4,249,42,1
-3,247,41,1
-2,248,41,1
0,244,40,1
-1,242,40,1
0,241,39,1
0,242,40,1
0,242,39,1
-1,246,40,1
-2,246,43,1
-1,246,42,1
-1,244,42,1
-1,242,40,1
-1,241,40,1
-2,243,42,1
-1,249,41,1
-1,251,42,1
0,249,43,1
0,248,41,1
-1,244,37,1
-3,241,37,1
-3,241,39,1
-4,243,43,1
-2,244,46,1
-1,247,46,1
0,246,44,1
2,245,40,1
0,243,38,1
0,243,37,1
-2,243,38,1
-3,244,42,1
-2,245,44,1
-1,246,45,1
-2,246,42,1
-3,246,39,1
-4,246,40,1
0,246,39,1
0,245,42,1
2,245,42,1
3,244,42,1
1,243,41,1
-2,242,39,1
-4,241,37,1
-6,244,40,1
-1,246,42,1
1,249,46,1
1,249,46,1
0,248,45,1
-2,246,38,1
-5,243,36,1
-5,242,39,1
-1,240,40,1
1,240,40,1
1,242,39,1
1,242,39,1
-2,244,38,1
-5,248,41,1
-4,254,46,1
-1,254,50,1
2,251,46,1
1,244,39,1
0,238,36,1
-4,235,31,1
-7,238,35,1
-4,245,43,1
0,251,52,1
3,253,53,1
5,248,50,1
1,242,47,1
-4,238,44,1
-10,238,39,1
-8,236,35,1
-2,241,36,1
1,251,45,1
4,255,52,1
1,256,52,1
-2,251,48,1
-5,244,45,1
-4,239,39,1
0,235,34,1
1,236,36,1
2,240,42,1
3,245,47,1
-1,248,46,1
-4,250,43,1
-6,250,42,1
-6,249,42,1
-1,246,42,1
2,244,40,1
3,241,40,1
2,240,39,1
1,239,40,1
-1,241,40,1
-2,245,44,1
-2,248,45,1
-1,250,45,1
-3,249,44,1
0,248,39,1
-1,244,36,1
0,240,37,1
0,241,38,1
-1,241,43,1
0,244,46,1
0,246,45,1
0,244,42,1
0,245,39,1
-2,245,37,1
-4,246,36,1
-3,248,38,1
-1,250,40,1
0,248,44,1
0,246,43,1
0,242,41,1
-1,239,37,1
-1,238,37,1
-1,242,40,1
0,246,44,1
-1,248,46,1
-1,247,44,1
-1,245,39,1
-1,243,36,1
0,242,38,1
0,245,38,1
-2,248,44,1
-2,249,43,1
-3,247,41,1
-3,244,38,1
-1,242,37,1
1,241,38,1
2,241,42,1
1,242,42,1
0,242,41,1
-1,245,39,1
-1,245,37,1
-1,245,37,1
0,247,41,1
-1,248,43,1
-2,247,44,1
-4,249,43,1
-4,246,38,1
-1,245,35,1
1,243,38,1
1,242,40,1
2,240,42,1
0,239,44,1
-2,240,45,1
-5,243,43,1
-4,244,40,1
-3,248,38,1
0,249,40,1
1,248,40,1
1,248,42,1
0,247,41,1
0,245,41,1
-1,244,40,1
-1,243,39,1
0,241,37,1
0,241,36,1
-2,241,37,1
-2,245,39,1
-3,250,41,1
-2,252,47,1
0,251,48,1
1,246,46,1
1,241,41,1
1,236,35,1
0,236,32,1
-1,240,35,1
-4,248,40,1
-3,251,45,1
-2,251,48,1
0,247,46,1
1,241,41,1
2,238,40,1
1,238,40,1
0,242,42,1
-2,247,44,1
-5,252,43,1
-8,254,37,1
-6,254,33,1
-2,251,31,1
1,247,36,1
5,240,43,1
6,234,51,1
2,231,53,1
0,231,49,1
-5,235,42,1
-9,241,36,1
-10,249,34,1
-4,254,39,1
0,256,44,1
3,257,48,1
2,255,46,1
1,247,46,1
0,239,42,1
0,235,35,1
0,236,36,1
2,237,37,1
1,241,40,1
0,243,44,1
-3,247,45,1
-6,248,45,1
-3,248,42,1
-1,248,39,1
0,248,39,1
2,246,41,1
1,245,41,1
0,242,41,1
-2,243,42,1
-1,241,40,1
0,241,39,1
0,240,40,1
1,243,39,1
2,245,39,1
0,250,40,1
-4,252,40,1
-5,253,42,1
-7,251,40,1
-3,247,38,1
1,242,38,1
4,237,40,1
5,235,41,1
4,234,42,1
2,235,42,1
-1,241,43,1
-5,246,44,1
-8,254,40,1
-9,259,38,1
-6,261,36,1
-1,259,35,1
2,252,35,1
4,241,37,1
4,229,41,1
3,220,42,1
1,221,42,1
-3,231,42,1
-7,245,42,1
-7,256,44,1
-3,261,47,1
1,261,45,1
1,256,43,1
2,247,37,1
2,238,35,1
1,234,35,1
1,235,38,1
0,240,41,1
0,246,43,1
-2,249,46,1
-2,250,43,1
-3,247,42,1
-2,245,42,1
0,239,39,1
1,238,39,1
1,241,39,1
0,246,39,1
-1,250,40,1
-1,251,39,1
-1,248,42,1
-1,244,44,1
-1,241,44,1
-1,242,43,1
-2,246,40,1
-1,250,39,1
0,253,38,1
3,251,37,1
4,246,38,1
3,238,40,1
0,232,43,1
-5,229,48,1
-7,233,48,1
-8,243,48,1
-3,253,45,1
0,256,41,1
3,257,37,1
3,255,37,1
1,250,39,1
-1,242,43,1
-2,236,47,1
-4,233,46,1
-2,234,45,1
-2,240,44,1
0,244,41,1
0,249,40,1
-1,252,38,1
0,252,38,1
1,250,39,1
0,248,42,1
1,244,41,1
0,241,41,1
-1,237,42,1
-1,237,39,1
-2,239,38,1
-2,243,42,1
-3,248,43,1
-3,253,44,1
-1,251,41,1
0,251,41,1
1,248,39,1
2,244,37,1
2,242,38,1
0,240,37,1
0,241,36,1
-4,244,40,1
-6,246,44,1
-9,245,45,1
-6,243,48,1
-1,241,44,1
3,240,40,1
6,242,38,1
6,247,34,1
3,252,35,1
-2,255,35,1
-9,252,37,1
-10,247,41,1
-7,239,43,1
-1,233,46,1
2,231,46,1
3,240,44,1
3,247,43,1
0,253,40,1
-2,254,40,1
-3,251,37,1
-2,245,39,1
-1,239,42,1
-2,235,44,1
-2,235,42,1
-1,242,47,1
-1,251,47,1
0,254,46,1
1,254,42,1
1,250,39,1
0,245,36,1
-1,240,38,1
-4,237,39,1
-4,239,40,1
-1,241,44,1
0,243,46,1
0,245,49,1
2,245,47,1
1,245,44,1
1,244,39,1
1,243,39,1
-2,243,39,1
-3,246,38,1
-4,250,40,1
-2,253,39,1
-1,253,37,1
2,250,37,1
3,246,37,1
3,240,42,1
0,238,45,1
-2,236,48,1
-5,236,49,1
-4,238,44,1
-2,241,41,1
0,245,37,1
1,248,36,1
1,252,35,1
0,255,38,1
-2,256,41,1
-2,254,42,1
-1,246,45,1
0,240,43,1
6,243,47,1
1,235,42,1
0,238,40,1
0,242,43,1
0,246,45,1
0,250,46,1
-1,251,42,1
-2,250,40,1
-3,249,37,1
-1,245,32,1
0,245,35,1
1,242,38,1
2,239,44,1
1,239,47,1
-1,241,52,1
-2,243,49,1
-3,247,43,1
-2,249,36,1
0,250,31,1
1,251,29,1
0,249,34,1
-1,245,39,1
-2,242,46,1
-1,238,51,1
0,239,52,1
1,240,50,1
1,245,41,1
0,248,34,1
-4,249,30,1
-6,249,34,1
-4,246,38,1
1,243,43,1
4,241,49,1
3,242,54,1
2,244,49,1
-1,246,43,1
-3,248,37,1
-6,248,34,1
-2,246,34,1
1,245,34,1
4,242,39,1
3,242,46,1
0,241,50,1
-3,243,50,1
-4,243,48,1
-2,242,43,1
-2,246,36,1
0,246,34,1
1,247,36,1
1,249,37,1
1,247,39,1
0,245,42,1
-1,244,44,1
-1,243,44,1
0,242,44,1
0,242,43,1
-1,245,40,1
-2,248,39,1
-2,248,38,1
-1,249,37,1
-1,246,38,1
0,243,40,1
2,238,43,1
1,237,46,1
1,239,46,1
-1,244,43,1
-3,251,40,1
-4,254,35,1
-4,255,35,1
-1,251,34,1
1,245,38,1
1,239,43,1
1,235,48,1
0,234,48,1
-1,234,45,1
-2,241,42,1
-3,248,39,1
-2,252,37,1
0,255,38,1
0,255,40,1
0,254,43,1
0,247,43,1
0,239,43,1
-1,235,41,1
-2,234,41,1
-1,237,41,1
-1,244,42,1
0,247,43,1
0,249,42,1
-1,249,43,1
-1,248,41,1
-3,247,38,1
-1,246,38,1
0,245,39,1
0,245,40,1
1,242,42,1
0,241,40,1
-1,240,44,1
-2,240,43,1
-4,242,43,1
-2,245,41,1
0,248,38,1
0,250,39,1
1,253,39,1
0,250,40,1
0,246,40,1
-1,242,41,1
-2,237,40,1
-3,238,39,1
-2,240,40,1
-2,245,41,1
-1,250,42,1
0,252,44,1
1,251,43,1
0,245,41,1
-2,240,39,1
-1,236,38,1
-1,236,39,1
-1,239,41,1
-1,246,43,1
0,251,44,1
0,254,42,1
0,253,41,1
-1,250,39,1
4,250,45,1
-1,240,39,1
0,236,41,1
1,238,46,1
1,239,47,1
0,241,45,1
1,245,43,1
0,248,41,1
-1,250,39,1
-2,250,39,1
-4,250,39,1
-2,245,41,1
-2,244,42,1
0,240,40,1
1,240,41,1
1,241,41,1
1,243,42,1
0,247,41,1
-3,247,39,1
-4,248,40,1
-2,246,39,1
-2,244,41,1
0,243,42,1
1,242,43,1
0,244,43,1
-1,247,41,1
-1,248,40,1
-4,249,38,1
-1,249,37,1
0,246,41,1
5,248,46,1
1,241,40,1
1,241,42,1
0,242,43,1
-1,243,40,1
-2,245,42,1
-2,247,42,1
-1,247,40,1
0,246,38,1
0,245,39,1
0,244,37,1
0,243,37,1
-1,244,39,1
0,244,42,1
-1,245,43,1
-1,245,44,1
0,245,44,1
-1,246,41,1
0,246,38,1
-1,246,37,1
-1,245,37,1
-1,245,39,1
-1,244,40,1
-1,244,43,1
-1,245,44,1
0,245,43,1
0,245,41,1
-1,244,41,1
-1,245,40,0
-1,243,41,0
-1,244,42,0
-1,243,42,0
-2,246,40,0
-2,245,42,0
-2,246,42,0
-1,246,41,0
-1,248,41,0
0,247,40,0
0,245,41,0
0,244,43,0
-1,244,41,0
-2,244,42,0
-3,244,42,0
-3,244,41,0
-3,243,41,0
-2,242,39,0
-1,243,37,0
0,245,41,0
0,248,43,0
0,251,46,0
0,251,45,0
-1,250,46,0
-1,245,44,0
-1,242,42,0
-3,238,39,0
-2,236,35,0
-2,236,36,0
0,240,41,0
0,245,46,0
0,252,49,0
0,254,51,0
0,252,48,0
-1,250,47,0
-3,248,43,0
-2,243,39,0
-2,239,36,0
-1,239,37,0
0,239,41,0
0,243,44,0
0,244,46,0
-2,245,44,0
-1,245,43,0
-2,246,43,0
-3,248,43,0
0,249,44,0
-1,250,45,0
-1,249,43,0
-1,245,41,0
-2,241,39,0
-1,239,38,0
-1,239,38,0
0,240,41,0
0,244,45,0
-2,247,47,0
-3,248,47,0
-4,247,44,0
-3,246,42,0
-1,245,38,0
0,245,39,0
1,247,41,0
0,246,44,0
0,245,44,0
-2,243,44,0
-2,240,41,0
-2,240,40,0
-3,240,40,0
-2,242,40,0
-1,245,41,0
0,245,44,0
0,247,46,0
0,248,44,0
0,248,44,0
0,250,47,0
-1,247,40,0
-3,245,39,0
-3,244,40,0
-1,242,40,0
-1,243,43,0
-1,244,43,0
-1,244,43,0
-2,243,43,0
-3,244,43,0
-2,243,41,0
-2,244,42,0
0,244,40,0
1,246,42,0
0,248,44,0
0,249,45,0
-2,248,44,0
-4,245,41,0
-6,242,41,0
-3,241,38,0
-1,240,38,0
0,240,40,0
1,244,44,0
1,247,44,0
1,249,45,0
0,249,47,0
-2,249,43,0
-3,246,42,0
-3,244,41,0
-2,242,39,0
-3,242,40,0
-1,243,40,0
-1,244,42,0
-1,244,41,0
0,244,43,0
-1,245,42,0
0,245,42,0
-1,245,42,0
-2,245,42,0
-1,245,42,0
-1,246,40,0
-2,246,39,0
-2,246,43,0
-1,246,41,0
-2,246,41,0
-1,244,42,0
-1,243,41,0
0,243,41,0
1,242,40,0
0,243,42,0
0,244,42,0
-1,246,44,0
-2,247,44,0
-4,249,44,0
-4,248,43,0
-3,246,40,0
-1,244,38,0
-1,242,39,0
-1,240,39,0
0,241,39,0
0,241,42,0
0,243,43,0
-1,245,46,0
-3,250,44,0
-2,250,43,0
-2,249,42,0
-3,248,42,0
-2,246,40,0
-2,243,37,0
0,239,39,0
1,239,41,0
1,240,44,0
0,244,46,0
-1,246,44,0
-1,246,46,0
-2,247,42,0
-2,247,39,0
-2,246,40,0
-2,245,40,0
-2,246,41,0
-1,245,42,0
-1,245,43,0
-1,244,43,0
0,244,42,0
0,245,41,0
-1,244,41,0
-1,245,41,0
-1,244,41,0
-1,244,42,0
-1,245,43,0
0,245,42,0
0,244,42,0
-1,246,41,0
-3,245,40,0
-4,246,41,0
-2,244,42,0
-1,244,42,0
0,245,42,0
0,245,42,0
1,246,42,0
0,247,43,0
-2,246,45,0
-3,245,42,0
-2,243,42,0
-2,242,39,0
-1,242,40,0
-1,242,39,0
-1,244,41,0
-1,247,44,0
-2,249,44,0
-1,249,44,0
-1,248,43,0
-1,246,43,0
-2,243,42,0
-2,240,42,0
-2,239,41,0
-2,241,43,0
0,243,42,0
-1,247,42,0
-1,252,41,0
-1,251,43,0
-1,251,44,0
-3,248,43,0
-1,243,41,0
-1,240,42,0
-1,237,39,0
-1,238,42,0
0,241,43,0
-1,246,43,0
0,248,43,0
0,249,42,0
0,248,44,0
0,247,43,0
-1,247,43,0
-3,244,42,0
-2,243,41,0
-2,241,40,0
-1,242,41,0
-1,244,42,0
0,246,44,0
-1,246,45,0
0,246,44,0
0,246,43,0
-2,245,40,0
0,243,40,0
-2,245,42,0
-1,243,42,0
-1,244,43,0
-1,244,41,0
-1,246,43,0
-3,247,45,0
-1,247,44,0
-1,246,44,0
0,246,43,0
0,244,41,0
0,242,41,0
0,241,39,0
-1,243,40,0
-3,245,43,0
-3,247,43,0
-2,247,44,0
-2,247,43,0
0,245,43,0
0,245,43,0
0,244,42,0
0,243,41,0
-1,243,42,0
-1,244,41,0
-1,245,41,0
-1,245,43,0
-2,245,40,0
-1,244,42,0
-1,245,42,0
-2,246,43,0
-1,244,44,0
-3,246,42,0
-2,247,43,0
-2,247,41,0
-1,247,40,0
0,245,41,0
0,244,40,0
0,244,41,0
0,243,44,0
-2,242,44,0
-2,242,44,0
-3,243,43,0
-2,245,41,0
-2,246,39,0
0,247,39,0
0,247,40,0
0,247,41,0
0,246,41,0
-1,244,43,0
-2,243,43,0
-3,242,41,0
-1,242,40,0
-1,244,41,0
0,245,41,0
0,247,41,0
0,247,41,0
-2,248,42,0
-1,246,42,0
-2,243,41,0
-2,242,41,0
-1,242,42,0
0,243,44,0
-1,244,41,0
-1,246,41,0
0,246,39,0
-2,249,41,0
-1,246,41,0
-1,245,39,0
0,241,42,0
-1,241,44,0
-1,241,44,0
-2,245,43,0
-2,247,44,0
-2,248,43,0
-1,248,39,0
0,246,40,0
0,244,41,0
0,242,41,0
0,241,41,0
-3,243,43,0
-4,245,42,0
-3,247,41,0
-2,248,43,0
-1,246,44,0
-1,245,44,0
-2,244,43,0
0,244,41,0
-1,246,41,0
0,246,39,0
-1,246,41,0
0,246,41,0
-1,243,42,0
-1,241,43,0
-2,241,44,0
-3,244,43,0
-2,245,43,0
-2,248,42,0
0,248,42,0
0,247,41,0
0,246,40,0
0,244,41,0
-1,242,40,0
-1,242,41,0
-1,243,43,0
-1,241,44,0
-1,244,44,0
-2,246,43,0
-4,250,43,0
-2,250,41,0
-2,251,40,0
-1,250,39,0
0,246,41,0
1,242,41,0
1,237,43,0
0,237,42,0
-2,239,42,0
-3,242,42,0
-5,247,42,0
-3,252,44,0
-1,253,42,0
0,252,41,0
0,248,41,0
0,243,40,0
-1,240,42,0
-1,238,41,0
-1,240,42,0
-1,244,41,0
-2,247,41,0
-1,248,42,0
0,246,42,0
-1,245,41,0
-2,244,40,0
-2,243,40,0
-2,245,43,0
-2,245,43,0
-1,247,41,0
0,248,42,0
-1,247,42,0
-1,245,41,0
-1,243,42,0
-2,240,41,0
-4,242,43,0
-1,243,41,0
-1,246,43,0
0,248,43,0
0,247,41,0
1,248,43,0
-1,247,41,0
-2,245,42,0
-3,242,42,0
-4,243,42,0
-4,243,42,0
-2,245,42,0
-1,246,44,0
1,246,42,0
1,247,43,0
1,246,43,0
0,245,42,0
-2,244,41,0
-2,242,40,0
-2,244,41,0
-3,242,40,0
-2,242,42,0
0,246,44,0
0,247,43,0
0,249,43,0
-2,248,42,0
0,247,42,0
0,244,40,0
-1,243,39,0
-1,242,39,0
-2,243,40,0
-2,243,43,0
-2,246,46,0
-2,247,46,0
-2,246,45,0
-1,246,43,0
0,245,41,0
0,244,37,0
0,244,36,0
-1,242,39,0
-1,244,40,0
-2,244,43,0
0,244,44,0
-1,246,44,0
-1,245,45,0
0,245,42,0
-1,245,39,0
-1,244,38,0
-2,244,38,0
0,242,40,0
-1,244,42,0
0,244,43,0
0,244,45,0
-1,245,43,0
-2,247,42,0
-1,245,40,0
-1,245,39,0
-1,245,40,0
0,244,41,0
-1,243,40,0
-2,243,44,0
-3,246,42,0
-2,244,44,0
-1,247,41,0
0,247,40,0
1,245,39,0
0,243,40,0
-1,242,42,0
-2,242,40,0
0,242,40,0
-1,244,42,0
0,246,44,0
-1,248,43,0
-1,249,42,0
-2,248,42,0
-1,247,41,0
-1,244,41,0
0,242,40,0
0,240,40,0
0,241,41,0
-2,242,42,0
-1,244,43,0
-2,247,44,0
-1,248,45,0
-1,248,44,0
-1,249,46,0
-2,247,42,0
-2,246,41,0
0,244,41,0
0,242,41,0
-1,241,38,0
0,241,40,0
0,243,42,0
-1,244,45,0
-2,245,45,0
-3,246,43,0
-3,246,45,0
-3,246,44,0
-2,245,43,0
0,244,42,0
0,244,41,0
0,244,41,0
0,243,41,0
0,244,42,0
-1,244,41,0
-2,244,41,0
-2,246,43,0
-4,246,43,0
-1,246,43,0
0,246,42,0
0,245,42,0
0,245,41,0
0,243,41,0
0,243,41,0
-1,243,40,0
-2,243,40,0
-4,246,44,0
-4,246,44,0
-3,248,45,0
-1,247,44,0
0,246,43,0
1,244,42,0
1,242,40,0
0,241,38,0
-2,240,37,0
-3,242,41,0
-5,245,45,0
-4,248,46,0
-1,250,47,0
0,249,46,0
0,246,45,0
1,243,43,0
0,240,40,0
0,240,38,0
-2,240,39,0
-2,244,42,0
-3,247,46,0
-4,250,49,0
-4,251,46,0
-1,248,44,0
0,245,42,0
2,242,39,0
1,239,37,0
-1,239,39,0
-4,240,43,0
-6,245,44,0
-4,249,48,0
-3,251,46,0
-2,250,45,0
0,247,43,0
1,243,41,0
0,241,38,0
1,240,38,0
-2,241,43,0
-4,242,46,0
-4,245,46,0
-2,248,45,0
0,248,43,0
0,247,43,0
0,245,40,0
-1,244,38,0
-2,243,40,0
-2,244,42,0
-1,245,44,0
-1,245,44,0
0,244,44,0
1,243,43,0
0,244,42,0
-1,243,42,0
-2,245,44,0
-4,247,44,0
-3,248,43,0
-2,248,43,0
0,245,43,0
0,244,40,0
0,242,40,0
0,241,39,0
0,241,41,0
-2,245,43,0
-3,247,45,0
-1,248,45,0
-1,248,42,0
0,245,41,0
0,244,39,0
-3,244,39,0
-1,245,41,0
-2,245,45,0
-1,246,45,0
1,245,42,0
0,244,40,0
0,243,40,0
-2,243,40,0
-3,244,40,0
-3,246,44,0
-3,247,44,0
-1,245,45,0
0,244,43,0
0,243,39,0
0,243,40,0
-1,244,40,0
-2,246,42,0
-2,246,44,0
0,246,45,0
0,246,43,0
-1,244,41,0
-1,243,40,0
-1,243,39,0
-3,245,42,0
-2,247,44,0
-1,246,45,0
0,245,45,0
0,245,42,0
0,244,40,0
-1,244,41,0
-2,243,40,0
-2,245,44,0
-1,246,44,0
-1,244,44,0
-1,246,44,0
-1,244,41,0
-1,244,41,0
0,243,41,0
-1,244,40,0
-2,245,41,0
-2,246,42,0
-3,247,42,0
-1,244,42,0
0,245,42,0
-1,244,42,0
-1,244,42,0
-2,245,42,0
-1,244,41,0
-2,246,42,0
-2,245,42,0
-1,244,40,0
0,244,43,0
-1,244,42,0
-1,244,42,0
0,244,41,0
0,245,41,0
-1,247,41,0
-1,245,42,0
-2,247,42,0
-1,245,42,0
0,243,41,0
0,243,42,0
0,241,41,0
-1,243,39,0
-1,242,40,0
-1,246,41,0
-3,248,41,0
-2,248,43,0
-1,248,42,0
-2,249,42,0
-1,246,43,0
-1,246,42,0
-1,244,41,0
0,242,41,0
0,242,41,0
0,242,42,0
-1,243,42,0
-1,244,43,0
-1,245,42,0
0,245,44,0
-2,247,43,0
-1,246,42,0
0,245,42,0
-2,245,40,0
-1,245,39,0
-1,243,40,0
0,243,42,0
-1,243,42,0
0,244,40,0
0,243,43,0
-2,245,42,0
-1,244,42,0
-1,244,43,0
-1,244,41,0
0,244,41,0
-1,244,42,0
-2,245,41,0
-1,245,43,0
0,246,42,0
0,246,43,0
-1,246,42,0
0,246,40,0
-2,245,41,0
-1,243,41,0
-1,241,40,0
-2,242,41,0
-1,244,42,0
0,244,43,0
-1,247,44,0
-1,246,44,0
-1,247,43,0
-1,247,41,0
0,245,40,0
0,243,39,0
0,243,38,0
-1,243,40,0
0,243,43,0
-2,244,44,0
-2,246,45,0
-2,246,44,0
-1,247,44,0
-2,246,44,0
-1,245,42,0
-1,244,41,0
-1,244,42,0
-1,243,40,0
-1,244,42,0
-1,244,43,0
-1,245,45,0
-1,245,44,0
-2,245,43,0
-1,245,42,0
-1,245,42,0
-1,244,42,0
-1,245,42,0
-1,245,42,0
-2,246,43,0
-1,245,43,0
-1,245,43,0
-2,245,42,0
0,244,41,0
-1,245,42,0
-1,244,42,0
0,244,42,0
-1,243,41,0
-1,244,41,0
-2,245,43,0
-3,245,42,0
-1,245,43,0
-1,246,43,0
-1,245,42,0
-1,243,41,0
0,243,41,0
-1,244,42,0
0,244,42,0
-1,245,41,0
-1,245,42,0
-1,246,42,0
-2,245,42,0
-2,245,42,0
-2,245,42,0
-1,244,41,0
5,246,45,0
0,244,40,0
0,243,42,0
-1,244,41,0
-1,245,42,0
0,244,41,0
-1,245,42,0
-2,244,43,0
-1,245,43,0
-2,245,43,0
-2,244,40,0
0,244,43,0
-2,245,41,0
-2,245,41,0
0,245,41,0
0,245,41,0
0,245,43,0
0,243,43,0
-1,243,41,0
-1,243,42,0
-1,244,41,0
-1,244,41,0
-2,246,42,0
-3,247,42,0
-1,246,42,0
-1,247,42,0
0,244,42,0
0,244,41,0
-1,243,41,0
0,242,43,0
-1,243,41,0
-1,244,42,0
-1,246,43,0
-2,246,42,0
-1,246,45,0
-2,245,43,0
-2,245,41,0
-1,243,40,0
-1,244,40,0
0,244,41,0
-1,246,41,0
-2,245,43,0
-1,245,43,0
-2,246,43,0
-1,244,40,0
-1,243,41,0
-1,243,41,0
0,243,41,0
-1,243,43,0
-2,244,42,0
0,244,42,0
-1,246,42,0
0,247,42,0
-1,245,42,0
0,245,40,0
-2,245,42,0
-1,245,41,0
-4,245,43,0
-1,244,42,0
-2,245,41,0
-1,244,43,0
0,244,42,0
0,243,41,0
0,243,41,0
-1,243,40,0
0,243,42,0
0,245,42,0
-1,245,43,0
-1,246,44,0
-1,245,43,0
-2,246,42,0
-2,247,42,0
0,246,41,0
0,245,39,0
0,245,41,0
-1,245,42,0
0,244,43,0
-2,243,43,0
-1,242,43,0
-1,243,43,0
-2,244,44,0
-1,245,42,0
0,246,42,0
0,246,42,0
-1,249,41,0
-2,248,40,0
-1,246,40,0
-3,247,42,0
-2,245,41,0
-2,244,42,0
-1,243,43,0
0,242,43,0
-1,244,43,0
1,245,47,0
0,244,41,0
-1,244,43,0
-2,244,43,0
-1,247,43,0
-2,247,41,0
-2,247,42,0
-3,248,42,0
-3,246,42,0
-1,244,43,0
-1,244,43,0
-1,243,41,0
0,242,40,0
0,243,41,0
0,244,41,0
-1,245,42,0
-2,246,41,0
-3,248,43,0
-3,247,43,0
-2,246,42,0
-1,245,41,0
-1,243,41,0
-1,243,41,0
0,242,41,0
0,242,41,0
-1,244,45,0
-3,247,45,0
-1,247,44,0
-2,247,42,0
-2,248,42,0
-1,247,42,0
-1,245,41,0
-1,243,41,0
0,242,42,0
0,242,42,0
-1,244,41,0
-2,243,43,0
3,243,47,0
-1,246,42,0
-1,246,41,0
0,245,42,0
-2,246,40,0
-2,243,40,0
-1,243,41,0
-1,243,41,0
-2,243,43,0
-2,244,42,0
-2,246,42,0
0,246,42,0
-1,246,42,0
0,245,41,0
-1,245,41,0
-1,245,40,0
-1,244,42,0
-1,243,41,0
-2,244,42,0
-2,243,43,0
-1,244,43,0
-1,245,42,0
-1,245,41,0
0,246,41,0
0,246,38,0
-1,245,41,0
-1,247,40,0
0,244,42,0
-3,244,44,0
-1,243,43,0
-2,244,43,0
-1,244,44,0
-1,243,41,0
0,244,41,0
-1,245,41,0
-1,246,39,0
-1,247,41,0
0,246,43,0
-1,246,42,0
-1,245,43,0
-1,244,43,0
0,243,43,0
-1,243,41,0
-2,244,42,0
-2,244,42,0
-2,245,41,0
-1,245,41,0
-2,246,41,0
-2,247,43,0
0,247,43,0
0,247,41,0
0,246,43,0
0,244,40,0
-1,244,42,0
-1,242,41,0
-1,241,41,0
-3,242,40,0
-2,241,39,0
-2,244,42,0
-1,245,42,0
-1,247,43,0
0,248,44,0
-1,248,43,0
0,248,42,0
-2,247,43,0
-2,245,42,0
-2,244,40,0
-1,242,40,0
0,242,40,0
-1,241,43,0
0,242,42,0
-1,242,43,0
-1,246,41,0
-1,248,45,0
-3,248,44,0
-3,249,44,0
-3,248,42,0
-2,247,41,0
-1,245,39,0
0,243,39,0
0,242,39,0
0,240,41,0
0,241,42,0
-1,244,44,0
-2,245,44,0
-2,245,43,0
-3,247,43,0
-2,247,43,0
-1,246,42,0
-1,246,41,0
-1,245,41,0
-1,244,43,0
-1,244,41,0
-1,243,40,0
-3,244,42,0
-2,243,42,0
-1,245,42,0
-1,246,43,0
-2,247,43,0
-2,246,43,0
-1,245,42,0
-1,246,42,0
-2,245,41,0
-2,244,41,0
-1,244,40,0
-1,243,41,0
-1,244,42,0
-1,245,42,0
0,245,42,0
-1,247,43,0
-1,246,44,0
-2,246,43,0
-2,245,43,0
-2,244,42,0
-2,245,42,0
-1,244,40,0
0,245,42,0
0,244,42,0
0,245,43,0
-1,246,41,0
-1,245,42,0
-1,244,43,0
-3,245,43,0
-3,245,43,0
-1,244,40,0
-1,244,43,0
0,244,42,0
-1,246,42,0
0,246,41,0
0,245,43,0
-1,245,40,0
-2,244,41,0
-3,243,41,0
-3,245,41,0
