x,y,z,label
-3,250,26,1
-3,253,26,1
-1,253,32,1
-3,252,42,1
-1,249,44,1
2,246,45,1
6,245,41,1
3,247,36,1
-4,247,34,1
-10,246,34,1
-8,245,37,1
-1,243,42,1
4,246,45,1
7,250,43,1
0,253,39,1
-7,252,33,1
-12,249,34,1
-7,243,35,1
0,241,40,1
5,244,39,1
5,249,40,1
1,254,42,1
-5,253,42,1
-8,248,41,1
-6,241,36,1
-1,239,31,1
2,245,35,1
3,253,43,1
1,256,45,1
0,253,41,1
-4,245,34,1
-4,240,31,1
-2,241,36,1
2,247,43,1
4,252,46,1
0,251,41,1
-3,245,36,1
-7,242,34,1
-3,241,38,1
1,247,42,1
3,253,39,1
0,254,36,1
-3,253,37,1
-2,252,35,1
-1,251,34,1
1,249,37,1
0,243,38,1
1,239,38,1
1,236,42,1
1,240,40,1
0,248,41,1
-5,254,35,1
-7,255,34,1
-4,252,36,1
0,246,41,1
4,245,41,1
6,246,38,1
2,249,35,1
-4,249,34,1
-7,248,36,1
-4,246,37,1
1,245,40,1
5,244,43,1
4,244,41,1
-2,247,40,1
-7,248,36,1
-5,251,35,1
0,250,33,1
2,249,34,1
3,247,39,1
1,248,43,1
-1,247,43,1
-2,246,38,1
0,245,33,1
0,246,34,1
0,248,39,1
0,249,42,1
0,250,40,1
0,249,37,1
0,244,34,1
0,241,36,1
-1,241,39,1
-2,246,39,1
-1,253,38,1
-1,256,35,1
0,254,39,1
1,250,38,1
0,244,41,1
1,243,37,1
2,244,37,1
-1,246,34,1
0,246,35,1
0,246,36,1
0,244,38,1
1,243,41,1
-1,247,42,1
-2,251,41,1
-2,253,37,1
-1,252,36,1
0,250,34,1
0,248,37,1
0,248,37,1
-1,251,39,1
1,249,36,1
5,243,37,1
4,239,37,1
0,238,40,1
-6,241,41,1
-10,248,39,1
-8,253,37,1
-1,256,35,1
3,255,37,1
4,252,37,1
3,248,36,1
1,245,38,1
0,241,40,1
0,241,40,1
0,239,39,1
-1,242,38,1
-3,245,39,1
-4,251,38,1
-4,255,40,1
-1,256,40,1
1,254,35,1
2,249,33,1
3,243,32,1
2,238,39,1
1,238,43,1
2,244,42,1
-4,245,41,1
-5,248,34,1
-6,253,33,1
-1,254,33,1
0,254,35,1
4,253,37,1
4,249,39,1
2,243,41,1
1,240,42,1
-2,239,42,1
-4,242,39,1
-2,245,35,1
0,249,33,1
2,251,39,1
2,250,39,1
1,250,42,1
-3,251,39,1
-6,254,38,1
-2,253,35,1
1,250,35,1
3,244,37,1
3,238,39,1
1,236,42,1
-1,238,41,1
-4,245,39,1
-7,253,36,1
-7,258,34,1
-1,258,34,1
2,255,38,1
5,250,43,1
5,242,43,1
3,238,39,1
-1,238,36,1
-6,242,33,1
-7,248,35,1
-6,253,39,1
1,253,44,1
6,247,42,1
6,244,42,1
2,242,37,1
-2,243,35,1
-8,245,35,1
-7,249,35,1
-1,253,37,1
4,254,40,1
4,254,41,1
1,250,41,1
-3,243,41,1
-6,241,38,1
-2,239,35,1
1,242,36,1
2,246,36,1
1,249,40,1
-3,252,43,1
-8,253,41,1
-3,253,34,1
0,253,34,1
3,248,34,1
4,241,40,1
3,236,43,1
0,236,41,1
-4,242,40,1
-9,250,36,1
-8,254,35,1
-2,255,35,1
4,254,36,1
7,251,37,1
4,249,40,1
0,243,42,1
-2,240,44,1
-3,237,43,1
-2,239,36,1
-1,244,34,1
-2,248,31,1
-2,254,35,1
0,255,38,1
1,253,42,1
1,251,43,1
0,246,42,1
-2,243,40,1
-3,244,34,1
-2,245,31,1
0,246,33,1
2,246,42,1
2,247,43,1
0,245,43,1
-2,247,40,1
-2,246,35,1
-1,247,32,1
-1,248,36,1
0,250,40,1
0,254,35,1
0,254,36,1
0,250,39,1
0,245,43,1
1,240,45,1
1,238,42,1
0,239,39,1
-1,244,35,1
-1,248,34,1
-4,252,35,1
-3,254,36,1
-1,255,37,1
1,254,36,1
2,249,40,1
1,245,39,1
0,242,41,1
0,240,42,1
-2,240,40,1
0,240,38,1
-2,242,36,1
-4,250,32,1
-7,257,30,1
-7,260,35,1
-1,259,38,1
3,252,42,1
8,243,44,1
9,232,45,1
5,228,44,1
-4,230,42,1
-13,240,35,1
-18,254,25,1
-12,264,25,1
0,267,32,1
7,262,43,1
9,251,48,1
6,238,47,1
4,229,42,1
1,225,39,1
-5,229,36,1
-12,242,36,1
-13,256,35,1
-6,266,32,1
1,269,31,1
5,264,33,1
6,254,36,1
6,241,46,1
4,231,49,1
0,227,44,1
-7,229,39,1
-13,236,34,1
-9,245,30,1
0,252,33,1
11,256,40,1
12,259,44,1
2,258,43,1
-8,255,37,1
-14,249,28,1
-11,247,29,1
-1,245,35,1
9,244,46,1
13,237,53,1
10,231,51,1
0,234,40,1
-11,244,28,1
-17,254,26,1
-9,257,35,1
1,254,44,1
5,250,47,1
4,246,42,1
0,247,37,1
-3,250,33,1
-1,253,31,1
4,254,38,1
6,251,41,1
3,242,42,1
-6,236,38,1
-16,235,37,1
-18,238,38,1
-4,242,42,1
14,247,47,1
23,252,40,1
11,250,39,1
-11,250,36,1
-23,251,34,1
-20,257,35,1
-1,261,33,1
9,256,31,1
11,252,35,1
1,237,44,1
-2,218,53,1
0,215,53,1
6,227,47,1
3,248,31,1
-6,264,19,1
-21,271,19,1
-16,270,29,1
-1,268,35,1
14,257,44,1
21,236,51,1
15,216,55,1
2,210,53,1
-12,219,44,1
-21,240,27,1
-16,261,16,1
-2,274,25,1
8,281,41,1
8,274,47,1
3,257,48,1
2,233,50,1
3,214,53,1
3,209,49,1
-1,218,43,1
-8,239,34,1
-12,259,25,1
-9,274,25,1
0,277,33,1
2,271,39,1
1,258,46,1
1,240,52,1
8,218,55,1
12,207,47,1
7,213,40,1
-9,238,31,1
-31,266,21,1
-26,279,25,1
-1,278,37,1
24,267,42,1
26,245,50,1
13,225,59,1
-5,217,58,1
-20,223,45,1
-23,238,28,1
-11,253,24,1
4,259,30,1
14,261,45,1
12,257,54,1
7,246,55,1
1,235,50,1
-3,232,46,1
-7,233,40,1
-11,242,32,1
-14,255,28,1
-7,264,29,1
2,270,36,1
7,263,48,1
10,245,53,1
10,223,53,1
5,215,46,1
-5,222,36,1
-19,242,26,1
-22,260,23,1
-11,271,33,1
2,268,46,1
12,255,48,1
15,239,47,1
6,224,36,1
3,232,38,1
-8,239,38,1
-15,247,38,1
-12,254,35,1
-5,258,34,1
1,258,35,1
6,254,38,1
9,245,40,1
7,238,44,1
2,233,47,1
-1,230,46,1
-7,234,41,1
-13,244,32,1
-15,258,24,1
-6,268,27,1
2,270,35,1
8,259,44,1
11,241,52,1
8,225,51,1
4,219,46,1
-5,230,35,1
-16,246,26,1
-20,262,24,1
-11,271,35,1
0,270,42,1
8,256,41,1
13,236,45,1
14,221,49,1
5,218,50,1
-5,228,45,1
-19,245,31,1
-25,262,20,1
-12,270,24,1
4,269,39,1
15,259,50,1
14,244,53,1
9,229,46,1
1,225,41,1
-12,229,36,1
-23,241,36,1
-16,255,37,1
-1,262,38,1
13,258,39,1
14,249,39,1
7,239,38,1
0,238,41,1
-10,245,41,1
-12,252,38,1
-9,254,36,1
-1,250,36,1
4,243,40,1
5,238,44,1
6,238,44,1
2,244,38,1
-3,250,32,1
-12,255,30,1
-14,257,32,1
-8,255,38,1
2,249,44,1
11,239,47,1
13,235,47,1
3,236,40,1
-12,246,31,1
-20,255,27,1
-9,256,32,1
5,254,41,1
15,247,49,1
9,238,52,1
-3,235,48,1
-14,237,40,1
-15,246,29,1
-6,257,27,1
2,261,34,1
6,259,41,1
7,251,44,1
6,235,46,1
2,226,45,1
-3,228,43,1
-13,240,38,1
-19,258,34,1
-12,269,32,1
1,264,35,1
14,250,40,1
19,231,41,1
9,224,40,1
-8,229,39,1
-25,245,43,1
-24,258,45,1
-10,263,45,1
1,257,40,1
8,238,33,1
8,227,31,1
2,229,32,1
-13,251,37,1
-18,269,43,1
-5,271,45,1
6,255,43,1
10,234,39,1
6,216,38,1
-1,217,35,1
-11,234,34,1
-17,259,33,1
-12,275,36,1
-2,272,39,1
6,255,42,1
15,232,49,1
16,223,50,1
6,231,43,1
-12,243,29,1
-32,255,15,1
-28,257,23,1
-5,255,40,1
20,252,55,1
29,241,62,1
15,237,51,1
-5,240,31,1
-23,242,11,1
-20,240,16,1
-5,242,39,1
8,250,59,1
12,254,64,1
6,254,54,1
-3,250,34,1
-10,247,20,1
-6,245,17,1
5,243,30,1
11,242,43,1
5,245,50,1
-6,249,51,1
-11,249,45,1
-9,248,35,1
-3,244,27,1
3,243,29,1
8,248,38,1
5,252,45,1
1,251,47,1
-2,247,44,1
-7,241,38,1
-10,240,30,1
-10,245,24,1
-5,250,29,1
2,255,39,1
9,258,52,1
10,255,58,1
4,249,48,1
-8,239,31,1
-18,235,17,1
-14,233,19,1
2,237,36,1
15,246,50,1
17,255,56,1
4,257,52,1
-11,256,43,1
-16,250,34,1
-8,246,26,1
1,244,27,1
8,241,32,1
8,239,40,1
4,238,48,1
-1,244,50,1
-10,254,45,1
-13,261,37,1
-5,259,31,1
3,251,29,1
7,242,31,1
7,235,35,1
3,231,44,1
1,235,51,1
-4,241,50,1
-11,249,39,1
-16,259,24,1
-8,262,23,1
5,258,33,1
16,250,45,1
15,236,46,1
3,230,39,1
-15,234,30,1
-24,245,35,1
-17,255,45,1
-1,258,51,1
12,254,42,1
14,246,28,1
6,239,20,1
-3,235,25,1
-11,238,38,1
-17,250,51,1
-11,258,55,1
0,259,48,1
10,252,37,1
10,239,28,1
1,234,28,1
-3,236,32,1
-7,245,41,1
-7,253,42,1
-9,259,40,1
-9,262,35,1
0,253,36,1
11,238,42,1
16,227,42,1
10,228,39,1
-7,238,38,1
-25,250,37,1
-22,259,36,1
-6,263,35,1
8,260,34,1
15,250,34,1
14,239,43,1
5,232,48,1
-6,233,51,1
-16,242,40,1
-18,250,26,1
-11,253,26,1
4,251,39,1
15,247,45,1
13,244,48,1
1,244,43,1
-11,249,36,1
-15,251,30,1
-10,253,25,1
1,252,34,1
11,246,47,1
11,238,52,1
3,232,49,1
-7,235,36,1
-17,246,25,1
-17,258,25,1
-6,267,36,1
7,262,41,1
19,244,47,1
18,228,42,1
4,223,40,1
-16,235,37,1
-29,254,34,1
-19,262,37,1
4,259,38,1
20,250,35,1
19,237,38,1
7,235,43,1
-10,244,44,1
-24,253,39,1
-19,254,32,1
0,246,31,1
16,239,37,1
15,239,43,1
1,245,46,1
-13,254,42,1
-16,257,32,1
-7,255,29,1
2,249,34,1
8,240,42,1
7,236,48,1
1,239,42,1
-9,247,36,1
-13,254,31,1
-7,253,32,1
2,247,40,1
8,243,43,1
7,243,45,1
0,249,40,1
-9,253,32,1
-12,252,32,1
-6,247,37,1
2,242,41,1
8,241,45,1
6,244,38,1
-3,251,34,1
-12,255,32,1
-10,253,38,1
0,245,41,1
7,240,39,1
7,239,37,1
0,244,36,1
-9,251,40,1
-10,252,39,1
-5,250,38,1
0,249,37,1
3,249,35,1
3,248,36,1
2,245,39,1
1,241,44,1
-1,242,43,1
-5,247,36,1
-9,253,29,1
-8,252,32,1
0,249,40,1
6,247,48,1
8,247,46,1
4,245,38,1
-2,240,35,1
-8,238,34,1
-12,245,36,1
-5,253,36,1
4,256,39,1
6,254,40,1
3,248,39,1
-1,245,36,1
-4,245,33,1
-3,246,35,1
-2,246,44,1
-2,245,46,1
-1,244,40,1
1,245,35,1
2,245,34,1
-1,248,34,1
-3,252,36,1
-2,254,36,1
0,254,39,1
0,251,39,1
-1,246,39,1
-4,240,38,1
-1,237,40,1
2,239,42,1
3,246,38,1
0,255,34,1
-9,257,27,1
-7,252,34,1
1,246,39,1
6,241,42,1
5,242,42,1
-1,246,39,1
-6,248,34,1
-8,250,34,1
-3,249,34,1
0,247,35,1
2,247,36,1
2,244,40,1
0,242,44,1
-1,241,44,1
0,245,41,1
-2,249,33,1
0,253,29,1
1,251,32,1
1,249,38,1
0,249,40,1
-2,247,38,1
-6,246,38,1
-4,245,40,1
3,242,42,1
7,241,40,1
3,243,35,1
-6,249,32,1
-11,252,33,1
-6,253,36,1
1,253,38,1
6,251,39,1
4,247,38,1
-1,240,40,1
-8,238,42,1
-9,239,39,1
-2,247,36,1
2,254,32,1
5,258,34,1
2,259,37,1
-2,251,39,1
-3,239,39,1
-1,232,40,1
-1,235,39,1
0,244,39,1
0,252,38,1
0,256,35,1
0,255,35,1
0,250,35,1
1,244,39,1
1,238,45,1
0,240,44,1
-4,246,37,1
-9,254,29,1
-5,256,30,1
5,251,37,1
12,245,42,1
5,243,42,1
-7,246,39,1
-21,253,32,1
-15,251,35,1
2,243,41,1
15,235,46,1
12,232,43,1
1,238,40,1
-12,247,34,1
-12,256,29,1
-4,267,27,1
4,269,30,1
8,260,37,1
2,242,44,1
-6,227,50,1
-11,219,48,1
-8,222,44,1
0,237,34,1
11,256,25,1
14,267,28,1
4,266,31,1
-7,260,36,1
-14,249,42,1
-11,237,49,1
-3,232,53,1
1,236,47,1
5,243,35,1
3,251,26,1
0,254,26,1
-2,251,37,1
0,248,45,1
3,244,48,1
3,241,46,1
-2,247,38,1
-10,253,33,1
-13,255,31,1
-1,251,37,1
12,244,42,1
16,240,43,1
9,241,42,1
-9,245,39,1
-23,245,38,1
-17,243,40,1
-2,245,42,1
14,249,38,1
18,251,37,1
8,249,35,1
-8,249,36,1
-17,251,33,1
-13,251,40,1
-2,247,47,1
5,241,47,1
7,236,42,1
1,237,34,1
-4,248,29,1
-6,259,28,1
-3,264,36,1
0,258,45,1
1,245,46,1
-1,230,41,1
-7,227,38,1
-6,235,35,1
1,246,38,1
7,256,39,1
10,259,39,1
4,256,33,1
-6,252,31,1
-17,247,35,1
-17,245,43,1
-8,244,46,1
4,242,45,1
14,239,40,1
18,235,37,1
8,237,34,1
-9,244,36,1
-21,257,41,1
-16,261,38,1
-3,261,40,1
6,257,37,1
11,247,38,1
6,239,36,1
0,237,41,1
-6,239,41,1
-8,240,39,1
-7,242,36,1
-3,246,38,1
0,253,42,1
1,256,40,1
4,253,35,1
5,245,34,1
3,240,36,1
-1,242,36,1
-6,250,38,1
-10,258,38,1
-6,257,39,1
-2,248,39,1
-1,236,39,1
0,229,43,1
5,232,40,1
10,243,38,1
6,253,34,1
-3,258,33,1
-17,262,33,1
-19,258,36,1
-7,249,40,1
7,237,43,1
15,230,44,1
11,231,42,1
1,241,36,1
-9,249,35,1
-12,256,37,1
-8,256,37,1
-3,255,37,1
0,251,37,1
3,246,45,1
6,241,43,1
5,241,42,1
1,245,37,1
-8,250,36,1
-13,251,34,1
-11,248,37,1
-1,246,42,1
3,246,43,1
5,246,41,1
4,248,38,1
3,248,32,1
1,247,33,1
-5,245,37,1
-10,245,38,1
-11,248,41,1
-4,248,41,1
3,246,40,1
8,244,38,1
7,242,37,1
1,244,38,1
-9,247,39,1
-12,250,39,1
-5,255,37,1
4,257,31,1
10,256,32,1
5,250,39,1
-4,238,45,1
-14,224,46,1
-13,223,42,1
-3,231,37,1
10,249,31,1
21,266,24,1
15,273,29,1
-4,268,36,1
-23,254,42,1
-28,238,45,1
-15,228,48,1
5,227,45,1
20,233,39,1
22,242,31,1
6,249,28,1
-10,254,35,1
-20,258,40,1
-14,257,42,1
-2,251,44,1
4,245,44,1
5,241,42,1
2,242,38,1
0,246,34,1
-2,248,35,1
-4,247,40,1
-1,244,42,1
0,246,41,1
3,246,39,1
2,248,38,1
-1,247,38,1
-5,247,45,1
-2,248,42,1
1,249,41,1
2,252,36,1
-1,253,35,1
-8,251,34,1
-7,245,38,1
0,240,41,1
8,238,45,1
8,240,43,1
2,246,39,1
-9,254,36,1
-13,256,34,1
-4,254,36,1
5,249,39,1
7,243,42,1
2,239,42,1
-6,241,45,1
-10,243,42,1
-9,249,39,1
1,252,35,1
6,255,33,1
8,254,35,1
2,250,39,1
-5,246,43,1
-10,241,45,1
-8,239,44,1
-2,241,39,1
3,245,35,1
8,250,33,1
6,252,34,1
0,253,35,1
-6,252,39,1
-11,250,43,1
-6,245,43,1
1,239,41,1
5,238,41,1
6,244,36,1
2,252,33,1
-2,256,33,1
-5,254,35,1
-4,247,37,1
-3,246,36,0
-1,247,34,0
2,250,38,0
3,252,40,0
0,252,39,0
-1,250,39,0
-1,245,34,0
-1,244,33,0
-1,242,36,0
-1,245,38,0
0,245,39,0
1,246,39,0
0,249,40,0
-2,250,38,0
-3,250,34,0
-1,249,34,0
0,249,37,0
1,248,39,0
1,247,38,0
0,245,37,0
-1,243,38,0
-2,245,37,0
-1,247,36,0
0,248,36,0
1,248,35,0
1,247,36,0
0,247,37,0
-1,246,37,0
0,245,37,0
0,247,38,0
-1,249,37,0
-1,250,38,0
0,251,37,0
-1,249,35,0
0,249,34,0
0,246,36,0
1,244,37,0
1,244,38,0
0,243,41,0
-1,247,41,0
-2,248,40,0
-1,248,33,0
1,249,33,0
0,249,34,0
-1,249,38,0
-1,248,38,0
0,246,38,0
0,246,37,0
1,245,39,0
0,246,39,0
-1,247,37,0
-1,246,34,0
-1,248,33,0
0,249,35,0
0,250,38,0
0,250,38,0
0,249,38,0
1,246,35,0
1,244,33,0
0,244,37,0
-3,245,39,0
-2,246,39,0
0,248,36,0
2,248,34,0
0,250,33,0
-1,250,36,0
-2,250,39,0
-2,247,40,0
0,244,37,0
7,250,47,0
3,244,34,0
1,247,35,0
0,250,34,0
-3,252,35,0
-5,252,36,0
-2,248,38,0
1,245,36,0
2,244,37,0
3,243,37,0
3,244,36,0
0,244,35,0
-3,249,36,0
-3,252,38,0
-2,251,37,0
0,248,36,0
1,246,35,0
1,244,35,0
3,243,37,0
1,243,36,0
0,246,38,0
-3,248,37,0
-3,249,36,0
-1,250,37,0
1,252,35,0
2,250,36,0
0,248,36,0
-1,244,36,0
-1,240,36,0
-1,244,36,0
1,246,37,0
0,250,36,0
0,251,35,0
0,252,36,0
1,249,36,0
1,247,35,0
-1,246,35,0
-2,246,34,0
-1,245,36,0
-1,244,38,0
0,246,38,0
2,248,36,0
1,245,34,0
0,247,35,0
-1,247,34,0
-1,248,36,0
0,248,36,0
0,248,38,0
-1,249,35,0
0,252,40,0
0,249,34,0
0,247,34,0
-1,245,35,0
-1,245,35,0
0,243,35,0
0,246,36,0
2,246,39,0
1,250,38,0
-1,250,37,0
-2,250,32,0
-3,250,34,0
-1,249,37,0
0,245,35,0
1,242,33,0
0,243,36,0
0,247,39,0
0,249,39,0
0,249,37,0
-2,248,34,0
-1,247,34,0
0,249,37,0
1,248,39,0
1,249,38,0
0,247,35,0
0,246,35,0
-1,245,34,0
-2,246,37,0
-2,247,38,0
-2,248,39,0
0,246,37,0
2,247,37,0
4,248,34,0
1,248,34,0
-2,247,35,0
-6,247,38,0
-1,248,39,0
3,249,40,0
4,248,37,0
1,247,36,0
-4,247,37,0
-6,244,36,0
-2,245,34,0
2,245,35,0
2,249,38,0
0,250,40,0
0,250,39,0
0,249,37,0
-1,249,33,0
-1,247,33,0
-2,248,34,0
-1,247,37,0
1,248,39,0
1,247,39,0
0,245,38,0
-2,245,37,0
-4,246,38,0
-1,247,35,0
2,248,36,0
1,249,35,0
-4,250,38,0
-5,250,37,0
0,248,38,0
1,245,37,0
1,246,38,0
-1,249,36,0
0,249,35,0
1,249,34,0
1,247,36,0
-3,247,36,0
-4,246,39,0
-3,246,40,0
1,246,40,0
4,244,37,0
1,247,36,0
0,249,35,0
-4,250,35,0
-4,249,38,0
-1,249,36,0
1,246,35,0
0,246,37,0
0,247,37,0
0,248,38,0
0,248,37,0
1,246,36,0
0,248,36,0
0,248,39,0
-4,246,38,0
-1,247,36,0
0,246,34,0
0,248,35,0
0,250,37,0
2,253,41,0
0,248,36,0
-3,247,37,0
-2,246,39,0
-1,244,37,0
2,245,37,0
2,245,38,0
1,248,38,0
-4,246,37,0
-1,249,38,0
-1,248,37,0
-1,248,36,0
-2,247,34,0
0,247,36,0
3,249,38,0
5,246,39,0
2,247,39,0
-3,247,39,0
-5,247,35,0
-1,247,35,0
1,248,36,0
0,248,37,0
-2,246,37,0
0,245,38,0
1,247,37,0
2,248,37,0
1,249,39,0
-2,250,37,0
-2,247,34,0
0,248,35,0
0,250,37,0
0,250,39,0
1,246,40,0
2,243,36,0
2,242,36,0
-2,245,37,0
-8,248,38,0
-7,250,38,0
-1,250,38,0
3,250,38,0
3,253,39,0
0,252,34,0
-2,245,34,0
-1,242,36,0
-1,241,36,0
-2,244,41,0
-1,246,39,0
0,249,38,0
2,248,37,0
1,250,36,0
-3,253,36,0
-3,251,35,0
-2,247,35,0
1,244,37,0
2,243,39,0
1,246,41,0
0,248,39,0
-2,248,35,0
-1,248,31,0
-1,248,35,0
0,247,39,0
0,246,38,0
1,245,37,0
0,247,35,0
-4,250,36,0
-1,249,40,0
3,247,39,0
3,245,37,0
-3,247,39,0
-7,249,41,0
-2,248,39,0
4,247,36,0
4,245,33,0
-1,245,35,0
-9,247,42,0
-5,249,42,0
2,249,38,0
7,248,35,0
1,248,35,0
-5,250,36,0
-4,249,38,0
0,245,37,0
1,242,40,0
0,243,37,0
-3,246,36,0
0,247,36,0
1,249,39,0
2,250,39,0
-1,252,41,0
-3,251,37,0
-5,248,34,0
-1,247,34,0
2,244,36,0
4,246,38,0
2,248,38,0
-3,249,41,0
-6,248,39,0
0,244,36,0
3,243,36,0
2,249,38,0
-2,250,37,0
-4,252,40,0
-2,251,36,0
0,250,36,0
2,247,37,0
1,246,38,0
1,245,39,0
0,244,36,0
0,244,37,0
-1,245,37,0
-2,247,38,0
-1,248,38,0
1,249,40,0
1,250,37,0
0,251,34,0
0,248,35,0
2,246,35,0
3,245,35,0
1,245,38,0
-5,247,43,0
-7,247,42,0
-2,246,38,0
0,249,35,0
1,252,34,0
1,251,33,0
0,248,34,0
1,244,38,0
1,242,40,0
0,243,43,0
-5,246,40,0
-3,247,36,0
0,251,32,0
1,253,34,0
1,252,37,0
0,246,36,0
1,241,37,0
1,240,39,0
-1,243,39,0
-5,247,41,0
-6,252,36,0
-1,254,33,0
2,254,33,0
2,252,36,0
1,246,40,0
0,242,39,0
0,239,39,0
0,240,38,0
-3,245,36,0
-6,252,35,0
-4,254,33,0
-1,254,37,0
2,252,40,0
3,248,41,0
3,244,37,0
1,242,35,0
0,242,36,0
-3,246,37,0
-2,245,38,0
-2,246,35,0
-1,246,38,0
0,248,39,0
1,250,41,0
1,252,38,0
1,250,36,0
1,248,35,0
0,246,35,0
-1,243,36,0
-2,242,38,0
-1,244,39,0
-1,250,40,0
-1,254,39,0
0,253,36,0
0,247,37,0
1,243,36,0
1,241,38,0
-2,244,39,0
-3,247,38,0
-1,251,37,0
1,253,34,0
1,251,34,0
0,247,37,0
-1,242,39,0
-1,239,43,0
0,240,42,0
-2,248,38,0
-6,256,37,0
-3,257,34,0
2,255,34,0
6,246,36,0
6,237,39,0
1,235,42,0
-6,237,43,0
-11,246,38,0
-11,254,34,0
-3,258,32,0
3,257,35,0
6,251,36,0
6,242,40,0
3,237,40,0
1,236,38,0
-5,242,37,0
-9,250,37,0
-6,254,36,0
-1,253,36,0
2,250,37,0
4,245,38,0
3,244,40,0
1,245,39,0
0,245,38,0
-1,248,34,0
-4,250,36,0
-7,251,36,0
-1,247,37,0
2,245,39,0
3,243,40,0
1,246,40,0
-3,251,39,0
-2,251,36,0
0,250,36,0
0,247,34,0
0,244,36,0
-1,244,38,0
0,245,40,0
1,246,38,0
0,248,36,0
-3,250,37,0
-6,251,41,0
-2,251,39,0
2,247,38,0
4,243,35,0
4,242,34,0
1,243,36,0
-3,247,38,0
-6,250,41,0
-7,253,41,0
-2,251,40,0
1,250,37,0
2,248,36,0
3,247,36,0
2,246,37,0
0,244,37,0
-2,243,39,0
-3,243,38,0
-2,244,39,0
-1,247,36,0
0,249,37,0
-1,251,36,0
0,250,38,0
0,251,38,0
1,246,38,0
0,244,38,0
1,243,38,0
1,247,38,0
-2,251,38,0
-5,251,38,0
-7,251,39,0
-2,248,37,0
3,244,38,0
6,241,34,0
3,240,37,0
-3,243,41,0
-9,249,42,0
-9,253,40,0
1,254,36,0
5,252,34,0
2,246,34,0
-1,243,37,0
-4,245,39,0
-1,249,40,0
2,249,37,0
2,247,37,0
-1,246,37,0
-1,244,38,0
0,243,39,0
1,245,38,0
1,246,38,0
-1,249,38,0
-1,249,37,0
0,247,36,0
2,249,35,0
0,248,35,0
-3,249,39,0
-2,250,40,0
2,250,41,0
4,249,41,0
4,245,37,0
-1,246,33,0
-7,245,32,0
-4,248,35,0
0,248,39,0
2,246,41,0
1,246,43,0
0,245,39,0
-1,248,36,0
-2,251,34,0
-1,251,33,0
0,251,36,0
1,248,38,0
0,246,41,0
0,246,41,0
-2,247,40,0
-1,247,36,0
0,247,35,0
1,245,33,0
1,244,35,0
1,245,38,0
0,246,41,0
-1,249,40,0
-3,250,39,0
-3,252,37,0
0,250,36,0
1,250,35,0
2,247,37,0
0,244,38,0
0,241,38,0
-1,241,40,0
-1,245,38,0
-1,248,37,0
0,250,34,0
-1,250,35,0
0,248,39,0
0,251,39,0
0,248,39,0
-1,248,37,0
-1,247,36,0
0,248,36,0
1,250,36,0
1,249,37,0
2,246,40,0
2,242,41,0
1,241,38,0
-2,244,37,0
-6,248,37,0
-7,250,37,0
-2,250,38,0
2,250,38,0
5,248,37,0
2,247,40,0
0,250,41,0
-2,249,36,0
0,248,35,0
0,245,37,0
0,244,39,0
-1,240,38,0
-2,242,38,0
-4,247,38,0
-2,251,37,0
0,255,37,0
1,254,37,0
1,250,36,0
0,246,37,0
0,244,38,0
0,242,40,0
-2,241,38,0
-3,243,37,0
-1,243,38,0
-1,248,39,0
0,250,35,0
-1,252,35,0
-1,251,35,0
0,250,36,0
1,249,39,0
1,249,40,0
-1,247,39,0
-1,246,39,0
1,244,37,0
1,244,37,0
0,242,37,0
-2,245,37,0
-5,248,38,0
-4,250,38,0
0,249,38,0
1,249,36,0
0,250,37,0
0,250,38,0
-1,250,39,0
0,246,37,0
1,241,36,0
0,240,35,0
-2,244,38,0
-4,250,39,0
-1,251,38,0
0,252,39,0
1,253,39,0
0,250,39,0
0,245,38,0
1,241,36,0
-1,242,36,0
-3,244,39,0
-3,246,38,0
-1,249,39,0
0,251,36,0
0,251,37,0
0,250,37,0
0,250,36,0
0,248,34,0
0,247,38,0
0,246,39,0
-1,243,40,0
0,242,38,0
-1,246,37,0
-3,249,37,0
-4,252,40,0
-4,251,38,0
-1,248,38,0
2,246,37,0
4,246,37,0
1,247,38,0
-1,246,38,0
-2,245,36,0
-4,247,39,0
-3,248,40,0
-1,248,38,0
0,248,38,0
0,249,38,0
0,249,40,0
-1,248,37,0
-3,247,36,0
-3,247,37,0
-1,248,37,0
1,247,40,0
1,247,41,0
0,246,41,0
-2,246,41,0
-3,247,42,0
-2,246,37,0
0,248,35,0
0,248,35,0
1,248,37,0
0,247,36,0
0,246,37,0
-1,247,38,0
-3,249,40,0
-1,250,40,0
1,249,39,0
1,246,36,0
1,243,35,0
0,242,36,0
-2,245,36,0
-2,248,39,0
-2,250,41,0
-1,251,40,0
-1,253,38,0
0,251,37,0
0,249,34,0
1,245,37,0
2,241,37,0
3,239,38,0
1,241,39,0
-5,245,40,0
-12,252,39,0
-10,255,36,0
-2,255,36,0
3,254,35,0
7,247,38,0
6,241,39,0
4,236,38,0
0,238,40,0
-4,242,39,0
-7,248,37,0
-7,252,35,0
-4,254,37,0
-1,254,37,0
1,252,37,0
1,250,36,0
2,247,37,0
2,244,36,0
1,240,37,0
1,240,43,0
-2,242,40,0
-5,246,40,0
-7,250,38,0
-4,253,35,0
-1,254,35,0
1,253,37,0
1,249,38,0
1,247,36,0
1,243,40,0
1,243,39,0
0,245,38,0
-1,246,38,0
-3,247,38,0
-5,247,37,0
-2,247,36,0
-1,248,36,0
