x,y,z,label
-12,246,42,1
-6,245,42,1
3,242,40,1
9,238,39,1
7,237,37,1
-1,242,42,1
-10,248,49,1
-14,253,52,1
-6,253,55,1
4,249,53,1
9,243,47,1
6,238,36,1
0,234,29,1
-11,239,37,1
-15,248,48,1
-9,256,56,1
3,256,56,1
10,255,53,1
7,250,46,1
2,244,36,1
-6,237,31,1
-11,239,34,1
-10,244,43,1
-2,248,52,1
4,250,54,1
7,247,49,1
5,244,42,1
1,241,38,1
-5,243,37,1
-8,245,42,1
-4,246,44,1
-1,247,43,1
2,247,44,1
2,246,41,1
0,247,41,1
-4,249,44,1
-5,249,46,1
-3,248,47,1
0,245,45,1
3,241,42,1
3,242,39,1
1,243,39,1
0,248,44,1
-2,253,49,1
-3,255,50,1
-2,252,47,1
0,243,42,1
0,236,37,1
1,232,35,1
1,235,42,1
0,243,50,1
0,252,55,1
0,256,55,1
0,254,48,1
0,250,42,1
-2,247,41,1
-5,243,37,1
-4,239,39,1
-2,243,44,1
2,245,51,1
6,248,54,1
8,248,52,1
4,244,49,1
-3,243,45,1
-7,241,41,1
-8,241,36,1
-3,247,41,1
2,252,45,1
5,252,51,1
2,247,49,1
-1,242,45,1
-3,239,45,1
-4,241,41,1
-3,248,45,1
0,254,50,1
3,254,52,1
2,248,53,1
0,241,48,1
-2,236,41,1
-2,233,32,1
-1,239,36,1
0,249,50,1
3,257,60,1
2,256,61,1
0,251,57,1
-4,247,49,1
-6,242,41,1
-4,237,32,1
1,238,35,1
5,246,46,1
7,251,56,1
3,251,54,1
-1,247,49,1
-7,244,41,1
-10,243,36,1
-7,243,35,1
0,248,43,1
5,252,51,1
8,252,55,1
3,247,54,1
-2,241,52,1
-8,239,46,1
-7,236,35,1
-3,233,31,1
1,241,39,1
3,254,54,1
3,258,61,1
-1,258,61,1
-4,252,56,1
-6,247,54,1
-6,241,44,1
-2,235,33,1
2,231,27,1
6,235,36,1
8,244,52,1
3,254,60,1
-3,255,60,1
-8,255,55,1
-9,252,54,1
-7,246,51,1
-2,240,41,1
1,235,32,1
5,236,36,1
5,244,46,1
3,251,53,1
0,252,52,1
-3,251,52,1
-6,249,52,1
-5,245,45,1
-1,240,37,1
1,241,38,1
1,247,43,1
0,249,49,1
-2,248,51,1
-2,244,49,1
0,241,46,1
4,239,41,1
5,238,34,1
1,242,38,1
-6,252,49,1
-13,259,57,1
-12,259,58,1
-3,253,57,1
4,245,55,1
11,237,49,1
9,230,38,1
1,227,27,1
-8,231,32,1
-14,244,49,1
-10,257,62,1
-1,263,63,1
2,260,61,1
3,254,61,1
2,245,54,1
2,237,43,1
2,231,30,1
-1,226,25,1
-8,231,36,1
-11,248,54,1
-4,259,63,1
2,261,62,1
6,257,60,1
6,249,57,1
3,242,50,1
0,235,35,1
-7,232,29,1
-12,237,38,1
-9,246,52,1
0,253,53,1
11,254,54,1
12,251,54,1
6,245,46,1
1,237,36,1
-7,236,33,1
-12,244,41,1
-11,253,54,1
-3,255,57,1
4,251,60,1
7,244,57,1
7,236,47,1
4,229,30,1
-2,230,27,1
-8,245,44,1
-10,261,60,1
-2,265,67,1
3,258,70,1
4,252,65,1
2,243,51,1
0,232,31,1
-2,221,20,1
-4,225,33,1
0,244,55,1
4,259,63,1
6,262,62,1
0,259,64,1
-7,254,62,1
-7,246,53,1
-4,238,37,1
3,229,22,1
8,230,33,1
5,244,52,1
-2,252,61,1
-7,252,60,1
-9,251,56,1
-4,248,50,1
0,249,46,1
3,245,36,1
4,243,32,1
2,245,39,1
-1,248,46,1
-7,249,50,1
-10,250,49,1
-6,246,46,1
0,243,45,1
5,243,42,1
5,245,42,1
2,248,41,1
0,248,42,1
-4,245,43,1
-5,241,42,1
-1,237,40,1
0,241,42,1
1,246,46,1
1,251,49,1
-1,254,50,1
0,246,40,0
0,244,41,0
0,241,43,0
0,241,45,0
0,242,46,0
-1,245,46,0
-4,248,45,0
-3,249,43,0
-2,251,43,0
-1,250,41,0
0,248,40,0
1,244,41,0
2,241,42,0
1,242,44,0
-1,243,44,0
-4,245,46,0
-4,248,48,0
-2,248,46,0
-1,246,44,0
0,246,39,0
1,246,39,0
0,246,41,0
0,248,43,0
-1,250,46,0
-2,245,46,0
-1,240,45,0
0,238,43,0
0,240,43,0
-1,247,44,0
-1,253,45,0
-1,255,43,0
0,252,43,0
0,248,40,0
0,240,39,0
0,238,39,0
0,240,45,0
0,242,47,0
0,247,47,0
0,249,46,0
-1,249,44,0
-1,247,43,0
0,246,41,0
0,245,43,0
-2,248,42,0
0,248,43,0
0,247,44,0
0,247,43,0
0,246,43,0
0,246,44,0
0,245,45,0
0,245,44,0
0,243,41,0
-1,242,43,0
-1,244,43,0
-3,246,43,0
-3,248,42,0
-2,249,44,0
-1,249,44,0
0,249,44,0
0,247,45,0
1,243,44,0
0,241,44,0
-1,243,43,0
-2,245,43,0
-4,247,42,0
-2,248,43,0
-1,250,44,0
1,249,45,0
1,248,44,0
0,246,44,0
0,245,43,0
0,242,42,0
-1,243,44,0
-2,244,43,0
-1,246,45,0
-2,247,44,0
0,246,43,0
0,246,42,0
-1,247,41,0
0,249,43,0
-1,251,45,0
-2,250,45,0
-3,249,44,0
-2,245,43,0
-1,244,42,0
1,242,44,0
2,240,47,0
2,239,46,0
1,240,40,0
-2,243,41,0
-6,247,45,0
-7,254,49,0
-2,255,51,0
1,251,46,0
2,244,41,0
1,239,37,0
0,238,37,0
-3,242,43,0
-3,246,49,0
-3,250,51,0
-2,250,50,0
0,247,44,0
1,244,41,0
1,243,41,0
0,244,45,0
-1,245,48,0
-2,246,48,0
-1,248,45,0
0,252,37,0
-1,248,40,0
0,247,43,0
1,245,46,0
1,246,45,0
1,244,42,0
2,250,41,0
0,245,42,0
-2,244,43,0
-1,247,45,0
-1,246,47,0
-1,247,46,0
0,246,46,0
0,246,43,0
0,246,42,0
-1,246,42,0
-2,250,42,0
-1,250,44,0
-1,250,45,0
0,246,45,0
0,242,46,0
0,241,47,0
0,240,44,0
0,243,46,0
-2,246,45,0
-4,250,44,0
-2,252,43,0
-1,251,42,0
0,248,42,0
0,245,42,0
1,244,42,0
0,243,45,0
-1,243,44,0
0,243,44,0
0,244,45,0
-1,246,44,0
-1,247,45,0
0,247,43,0
0,247,42,0
-1,247,40,0
-2,246,42,0
-2,247,43,0
0,247,44,0
0,246,43,0
0,245,43,0
0,245,45,0
0,244,44,0
0,243,43,0
0,243,43,0
-1,244,44,0
-1,247,42,0
-3,249,44,0
-1,250,43,0
-1,250,42,0
0,250,43,0
0,248,44,0
1,244,44,0
1,241,43,0
1,240,44,0
0,241,45,0
-2,243,45,0
-2,246,46,0
-3,251,48,0
0,250,45,0
0,249,43,0
0,249,43,0
0,247,42,0
0,245,42,0
0,244,43,0
0,244,44,0
-1,243,45,0
-2,246,44,0
-1,245,46,0
-1,245,45,0
-1,246,44,0
-1,247,43,0
-1,247,43,0
0,246,42,0
0,246,41,0
0,244,42,0
-1,245,42,0
0,247,43,0
0,247,43,0
-1,246,43,0
0,247,44,0
0,247,43,0
0,245,44,0
-1,245,42,0
0,245,41,0
0,246,42,0
-1,248,43,0
-1,248,44,0
-1,248,43,0
-1,248,45,0
-1,247,43,0
-1,245,41,0
-1,244,42,0
-1,244,43,0
0,243,43,0
0,244,44,0
-1,246,43,0
0,247,45,0
-1,248,43,0
0,248,42,0
-1,247,42,0
0,246,42,0
-1,245,43,0
0,244,44,0
-2,245,45,0
-1,245,44,0
-1,246,45,0
-1,246,43,0
0,248,43,0
-1,247,43,0
0,247,42,0
0,247,45,0
-1,248,45,0
-1,246,45,0
-1,245,44,0
-2,244,43,0
-1,244,43,0
0,244,43,0
1,244,40,0
0,245,41,0
0,246,43,0
0,248,44,0
-1,248,45,0
-2,248,45,0
-1,247,46,0
-1,246,46,0
-1,244,43,0
0,243,42,0
-1,245,41,0
0,247,43,0
-1,246,43,0
-2,249,44,0
-1,249,43,0
-1,248,44,0
0,245,45,0
1,244,43,0
0,243,42,0
0,243,42,0
-1,244,43,0
-2,247,44,0
-2,249,46,0
-1,251,45,0
-2,250,45,0
0,249,43,0
0,246,45,0
0,243,43,0
0,242,43,0
0,243,43,0
-1,244,43,0
-1,244,45,0
-2,247,46,0
-1,248,43,0
-1,249,44,0
0,250,43,0
-1,249,44,0
0,247,44,0
0,245,44,0
0,243,44,0
-1,243,45,0
-1,243,44,0
-1,244,44,0
-1,245,45,0
-2,247,45,0
-1,247,45,0
-1,248,44,0
0,247,43,0
0,247,43,0
0,246,44,0
0,245,44,0
0,244,45,0
-1,245,44,0
-1,245,45,0
-1,245,45,0
-1,245,43,0
-1,245,42,0
-1,246,43,0
-1,246,45,0
0,248,43,0
-1,248,44,0
-1,248,45,0
0,245,46,0
-1,244,44,0
0,243,45,0
-1,244,42,0
-1,244,41,0
-1,246,42,0
-1,247,42,0
0,247,43,0
-1,247,42,0
0,248,44,0
0,247,46,0
0,244,46,0
0,244,43,0
-1,244,42,0
-1,244,42,0
-2,245,43,0
-2,246,42,0
-3,247,42,0
-1,248,43,0
-1,247,45,0
0,246,48,0
0,245,48,0
1,244,46,0
0,244,44,0
-1,244,42,0
-1,247,43,0
0,248,41,0
-1,250,40,0
-1,251,40,0
-1,249,43,0
0,246,45,0
1,243,44,0
1,240,46,0
0,239,46,0
0,241,45,0
-2,244,44,0
-4,248,43,0
-3,250,44,0
-2,253,45,0
-1,250,44,0
0,249,44,0
0,245,44,0
0,242,44,0
0,242,43,0
-1,243,43,0
-1,246,41,0
0,247,43,0
-1,248,45,0
0,247,46,0
0,245,44,0
0,245,45,0
-1,246,45,0
-2,245,43,0
-1,246,44,0
0,247,43,0
0,248,43,0
0,246,45,0
0,246,44,0
-1,245,43,0
-1,246,43,0
-3,245,45,0
0,247,44,0
0,247,44,0
0,247,42,0
0,246,42,0
-1,247,42,0
-1,247,42,0
-1,247,44,0
0,246,44,0
1,244,44,0
0,245,46,0
-1,247,43,0
-2,248,40,0
-2,247,41,0
-2,246,43,0
1,243,42,0
2,243,45,0
1,244,45,0
-1,247,45,0
-6,249,42,0
-4,247,41,0
-1,245,43,0
1,246,42,0
2,245,46,0
1,245,45,0
-2,248,43,0
-5,248,42,0
-5,248,41,0
-1,246,42,0
2,245,44,0
2,243,46,0
1,245,47,0
-1,246,45,0
-5,247,43,0
-6,247,43,0
-2,248,42,0
1,247,43,0
1,246,42,0
1,245,43,0
-1,245,45,0
0,242,46,0
0,244,44,0
-1,245,44,0
-1,247,45,0
-1,248,44,0
-1,248,41,0
-1,248,42,0
-1,246,41,0
0,245,43,0
1,244,45,0
1,244,46,0
-1,245,46,0
-2,246,43,0
-3,247,42,0
-1,247,43,0
0,247,42,0
0,246,44,0
0,246,43,0
0,246,42,0
-1,246,44,0
-2,245,43,0
0,243,43,0
0,244,44,0
0,244,45,0
-1,245,44,0
-2,246,45,0
-1,248,44,0
-1,247,43,0
-2,248,42,0
-1,249,42,0
-1,248,44,0
0,247,44,0
0,245,42,0
0,244,43,0
0,243,43,0
0,242,41,0
-2,245,43,0
0,245,43,0
-1,248,45,0
0,248,46,0
0,248,44,0
0,247,45,0
-1,246,43,0
-2,245,43,0
0,243,43,0
0,244,44,0
0,245,44,0
0,245,45,0
-2,248,45,0
-2,248,45,0
-3,249,45,0
-2,247,43,0
-1,246,43,0
0,245,41,0
0,244,41,0
0,243,44,0
0,244,44,0
0,243,45,0
-1,244,44,0
-1,245,44,0
-2,248,43,0
-2,249,44,0
-1,249,45,0
0,248,45,0
0,248,45,0
0,245,42,0
-1,245,42,0
1,244,42,0
0,244,42,0
0,243,42,0
1,244,44,0
-1,244,44,0
-1,245,42,0
-3,247,43,0
-2,247,45,0
0,247,45,0
0,247,45,0
1,248,45,0
0,246,42,0
-1,246,40,0
-2,247,42,0
-1,245,42,0
0,246,42,0
0,245,45,0
0,245,43,0
-1,245,45,0
-1,246,44,0
0,245,42,0
0,246,44,0
0,247,43,0
-1,247,43,0
-1,247,45,0
0,245,42,0
-1,246,41,0
2,249,41,0
0,247,42,0
0,246,43,0
-1,247,43,0
-1,245,44,0
-1,245,46,0
-1,246,45,0
-1,245,43,0
0,245,43,0
-1,249,42,0
-1,248,42,0
0,247,41,0
-1,247,43,0
0,245,41,0
0,244,44,0
0,244,44,0
-1,245,43,0
-1,244,43,0
-1,245,45,0
-1,247,43,0
0,247,43,0
0,247,44,0
0,247,42,0
0,247,42,0
0,245,41,0
0,245,43,0
0,245,44,0
-2,245,45,0
-1,247,46,0
-1,247,44,0
-1,248,44,0
-1,248,41,0
0,247,43,0
1,244,42,0
0,244,40,0
0,244,41,0
-1,246,42,0
0,246,43,0
-1,247,44,0
-1,247,43,0
0,247,44,0
0,248,43,0
-1,247,43,0
-2,246,42,0
-1,245,44,0
-1,244,43,0
0,246,45,0
0,247,44,0
0,247,45,0
-1,247,44,0
-1,247,44,0
-1,248,41,0
-1,245,42,0
-1,246,42,0
0,245,42,0
0,244,43,0
0,244,43,0
0,245,43,0
-1,245,43,0
0,245,43,0
-1,247,43,0
-1,247,43,0
-1,246,40,0
0,246,43,0
0,246,43,0
0,245,41,0
0,246,44,0
-1,246,45,0
-1,246,44,0
-1,246,41,0
-1,246,41,0
-1,247,43,0
-1,246,41,0
0,246,41,0
0,245,42,0
0,245,44,0
0,246,44,0
-1,246,43,0
-1,247,45,0
0,247,43,0
-1,247,42,0
0,245,43,0
-1,244,41,0
-1,245,41,0
0,244,42,0
-1,244,43,0
0,246,42,0
-1,247,42,0
-1,248,43,0
0,248,43,0
-1,247,42,0
0,246,42,0
-1,245,44,0
-1,245,42,0
-1,244,42,0
-1,245,42,0
0,246,42,0
0,247,41,0
-4,241,40,0
0,244,43,0
-1,246,43,0
0,244,43,0
-1,245,43,0
-1,246,42,0
0,247,43,0
-1,248,44,0
-1,247,42,0
0,246,43,0
0,246,43,0
-1,245,43,0
0,244,41,0
0,246,43,0
-1,246,41,0
0,244,43,0
-1,248,43,0
-1,246,43,0
-1,243,42,0
-1,245,43,0
-1,247,41,0
-1,247,41,0
0,247,42,0
0,246,44,0
0,246,46,0
0,246,45,0
0,245,45,0
0,245,43,0
0,245,43,0
-1,245,41,0
-1,244,42,0
-1,245,42,0
-2,247,45,0
-1,247,42,0
0,247,43,0
0,247,44,0
0,247,44,0
0,246,43,0
0,246,42,0
-1,245,43,0
-1,245,42,0
-1,245,42,0
-2,245,40,0
-2,247,42,0
0,246,43,0
0,247,43,0
0,247,44,0
0,246,43,0
0,245,44,0
0,245,42,0
0,246,42,0
-1,245,41,0
-1,248,41,0
-1,247,43,0
0,247,45,0
0,248,43,0
0,247,43,0
0,245,43,0
0,245,43,0
3,244,44,0
0,244,43,0
0,244,43,0
-1,246,44,0
-1,247,44,0
-1,248,42,0
0,248,43,0
-1,249,44,0
0,248,44,0
-1,247,41,0
0,245,43,0
-1,245,38,0
-1,244,39,0
-1,244,42,0
0,245,42,0
0,246,43,0
0,245,42,0
-1,247,42,0
-1,246,44,0
-1,246,43,0
-1,246,44,0
-1,246,42,0
0,245,43,0
0,245,43,0
0,245,43,0
-1,246,44,0
0,247,45,0
0,247,44,0
-1,248,43,0
-1,248,45,0
-1,246,43,0
-1,247,42,0
0,245,43,0
0,245,41,0
0,246,43,0
-1,246,42,0
0,247,44,0
0,246,43,0
-1,247,43,0
-1,246,42,0
0,245,41,0
0,245,42,0
0,245,42,0
0,247,42,0
0,247,44,0
0,247,45,0
0,246,43,0
0,245,42,0
-1,245,42,0
5,251,49,0
0,245,42,0
0,245,43,0
-1,246,44,0
0,247,43,0
-1,247,44,0
0,246,45,0
-1,247,44,0
-1,246,42,0
-1,245,42,0
0,244,40,0
-1,245,43,0
0,244,41,0
1,245,42,0
1,246,42,0
-1,248,45,0
1,246,43,0
-1,247,42,0
-1,246,42,0
-1,246,42,0
0,245,40,0
-1,246,43,0
-1,245,43,0
-1,245,41,0
0,245,43,0
0,247,44,0
1,246,42,0
0,247,42,0
-1,248,42,0
0,245,41,0
-1,246,43,0
-1,245,42,0
-1,245,44,0
-1,246,43,0
0,246,44,0
0,247,43,0
1,247,44,0
0,246,42,0
0,247,41,0
-1,247,42,0
0,245,43,0
-1,246,43,0
0,245,43,0
0,246,44,0
0,246,43,0
0,245,43,0
0,246,42,0
-1,246,44,0
-1,246,43,0
-1,245,43,0
0,246,41,0
-1,245,43,0
0,246,41,0
0,246,43,0
-1,247,43,0
0,246,44,0
0,246,44,0
0,247,45,0
-1,247,43,0
-1,246,43,0
-1,245,42,0
-1,246,42,0
-1,244,41,0
0,245,43,0
0,245,42,0
0,246,45,0
0,245,44,0
0,245,44,0
-1,247,42,0
-2,248,44,0
-2,247,44,0
-1,247,42,0
-1,246,41,0
0,246,41,0
0,246,43,0
-1,247,43,0
0,246,44,0
0,245,44,0
-2,246,44,0
0,245,43,0
0,246,41,0
0,246,43,0
0,246,41,0
0,246,42,0
0,245,43,0
-1,245,43,0
0,245,44,0
0,245,43,0
0,246,45,0
-1,246,44,0
-1,245,41,0
-1,245,43,0
-1,245,42,0
-1,246,41,0
-1,247,42,0
0,247,42,0
0,246,44,0
0,246,43,0
0,245,44,0
0,245,44,0
0,244,42,0
-1,244,44,0
0,245,42,0
-1,247,44,0
-1,246,44,0
-1,247,42,0
0,246,42,0
-1,246,41,0
-1,245,41,0
0,245,43,0
0,245,41,0
0,245,43,0
0,247,45,0
1,248,44,0
-1,247,43,0
-1,246,42,0
0,245,43,0
0,246,43,0
-1,246,43,0
1,245,42,0
0,245,41,0
0,246,43,0
0,246,44,0
0,247,44,0
-1,247,43,0
-1,247,42,0
-1,246,44,0
0,246,44,0
2,248,46,0
-1,246,42,0
-1,245,42,0
-1,247,43,0
-1,247,44,0
0,246,43,0
0,245,43,0
-1,245,42,0
-1,245,42,0
0,245,43,0
0,245,42,0
-1,247,42,0
0,247,42,0
0,247,44,0
0,247,43,0
0,247,41,0
0,246,40,0
0,244,42,0
-1,244,41,0
0,244,43,0
-1,244,44,0
0,246,45,0
-1,247,42,0
0,248,42,0
-1,249,42,0
1,248,41,0
0,248,42,0
0,248,42,0
0,247,42,0
-1,247,43,0
0,244,43,0
0,244,44,0
0,242,44,0
-1,243,42,0
0,244,41,0
-1,246,42,0
-1,247,41,0
0,248,43,0
-1,249,43,0
0,248,42,0
0,247,42,0
-1,245,41,0
-1,246,42,0
0,245,43,0
0,244,42,0
0,244,43,0
0,244,44,0
0,245,43,0
-1,247,44,0
-1,248,42,0
-1,247,42,0
-1,247,42,0
0,247,42,0
0,245,42,0
0,245,42,0
0,244,44,0
0,245,44,0
-1,246,42,0
-1,248,44,0
-1,249,43,0
0,248,42,0
-1,250,40,0
0,247,42,0
0,245,43,0
0,244,42,0
0,243,43,0
0,243,42,0
0,243,43,0
0,245,44,0
-1,246,42,0
-1,248,42,0
-1,247,41,0
0,248,43,0
0,248,41,0
-1,249,41,0
0,246,42,0
0,245,42,0
0,243,41,0
0,244,42,0
0,243,43,0
-1,243,43,0
-2,245,44,0
-1,247,43,0
0,248,43,0
-1,249,44,0
-1,248,41,0
0,247,42,0
0,247,42,0
0,247,42,0
-1,246,43,0
0,245,43,0
0,246,44,0
0,244,44,0
0,244,42,0
0,245,43,0
-1,246,41,0
1,245,42,0
0,246,41,0
0,246,41,0
-1,247,41,0
0,247,43,0
0,246,44,0
-1,246,43,0
-1,245,42,0
-1,245,44,0
-1,245,44,0
0,245,41,0
0,247,43,0
0,248,42,0
-1,247,43,0
-1,246,43,0
-1,246,43,0
0,245,44,0
0,245,42,0
1,245,44,0
0,245,41,0
-1,245,42,0
-1,247,42,0
-1,247,44,0
-1,245,44,0
0,246,43,0
0,246,43,0
0,245,43,0
0,246,41,0
0,247,42,0
0,246,43,0
-1,246,43,0
0,245,43,0
0,245,44,0
-1,245,43,0
-1,247,43,0
-2,248,44,0
-1,248,42,0
-1,248,43,0
0,247,43,0
-1,247,43,0
0,244,41,0
0,245,41,0
0,246,42,0
0,246,42,0
-1,247,41,0
0,246,42,0
-1,246,44,0
-1,247,43,0
-1,246,43,0
0,245,42,0
0,245,41,0
-1,246,42,0
0,246,43,0
-1,245,42,0
0,245,44,0
-1,246,42,0
-2,247,42,0
0,248,41,0
0,247,42,0
0,247,42,0
0,246,41,0
-1,246,41,0
0,245,42,0
0,245,42,0
0,246,42,0
0,246,43,0
-1,244,43,0
-2,245,43,0
-2,246,43,0
-1,247,41,0
0,248,42,0
1,247,42,0
1,247,42,0
1,244,42,0
0,244,40,0
-1,245,42,0
-2,244,42,0
-1,245,43,0
-1,247,43,0
0,247,45,0
-1,247,42,0
0,247,42,0
0,247,41,0
0,246,40,0
0,244,42,0
-1,246,41,0
-1,246,44,0
-1,245,43,0
0,245,44,0
0,246,44,0
0,247,43,0
0,249,41,0
0,247,42,0
-1,246,42,0
-2,246,41,0
-2,245,42,0
-1,244,41,0
0,244,40,0
0,245,43,0
0,244,42,0
0,246,42,0
0,247,42,0
-1,247,41,0
-2,248,41,0
-1,248,43,0
-1,248,44,0
0,246,42,0
0,246,44,0
0,246,43,0
0,245,43,0
-1,244,43,0
0,244,41,0
-1,245,41,0
0,245,42,0
-1,247,42,0
0,246,43,0
-1,248,43,0
-2,249,44,0
-1,248,43,0
0,246,41,0
-1,246,41,0
0,245,40,0
0,245,40,0
0,244,41,0
0,246,44,0
-1,246,43,0
0,246,44,0
-1,247,43,0
-1,247,44,0
-1,246,41,0
0,246,41,0
0,246,40,0
0,245,41,0
0,245,42,0
-2,246,44,0
-1,246,42,0
-1,246,45,0
0,246,44,0
0,246,42,0
0,246,41,0
0,246,41,0
0,246,42,0
0,245,43,0
-1,246,43,0
0,246,41,0
0,245,42,0
0,246,42,0
-1,247,42,0
-1,246,43,0
-1,246,43,0
0,245,43,0
-1,244,44,0
1,244,44,0
1,246,42,0
-1,247,43,0
-1,248,46,0
-3,249,43,0
-1,248,44,0
0,247,41,0
-1,246,41,0
0,244,41,0
1,242,41,0
0,243,43,0
0,244,43,0
0,245,42,0
0,247,43,0
-1,249,43,0
-1,249,44,0
-1,249,42,0
-1,248,43,0
-1,246,39,0
-1,245,39,0
0,243,39,0
1,244,39,0
0,245,42,0
0,245,42,0
0,248,43,0
-1,248,43,0
0,246,44,0
-1,246,40,0
0,245,39,0
0,244,38,0
0,245,40,0
0,245,43,0
0,246,43,0
0,246,45,0
0,246,44,0
0,246,45,0
-1,246,42,0
0,244,41,0
0,245,42,0
0,245,42,0
-2,247,43,0
0,247,43,0
0,248,43,0
-1,248,44,0
0,246,43,0
0,246,41,0
1,245,41,0
0,245,41,0
-1,244,43,0
0,243,43,0
0,245,44,0
-1,245,43,0
0,245,43,0
0,247,42,0
0,247,41,0
0,248,41,0
0,248,41,0
-1,247,42,0
-1,247,44,0
0,245,42,0
0,245,43,0
0,242,43,0
0,243,43,0
0,243,42,0
0,245,41,0
0,246,43,0
-2,248,43,0
0,249,43,0
0,249,43,0
0,248,41,0
0,248,41,0
0,246,40,0
0,244,41,0
0,244,43,0
0,243,43,0
0,244,42,0
0,246,41,0
0,247,41,0
0,247,40,0
-2,248,40,0
0,246,40,0
0,246,40,0
0,244,41,0
-1,245,40,0
0,244,42,0
0,244,42,0
0,247,43,0
0,247,44,0
-1,248,43,0
0,247,43,0
0,248,42,0
0,247,41,0
0,246,41,0
0,245,43,0
-2,244,41,0
0,245,41,0
0,244,42,0
0,244,42,0
0,245,43,0
0,246,41,0
-1,246,42,0
0,246,42,0
0,247,41,0
0,248,43,0
0,248,42,0
0,247,43,0
1,247,40,0
0,246,42,0
1,247,41,0
-1,245,40,0
0,244,42,0
-1,245,41,0
0,245,41,0
-1,246,43,0
-1,247,44,0
0,246,43,0
0,247,41,0
0,247,41,0
1,245,40,0
0,245,41,0
0,245,41,0
0,246,42,0
0,246,43,0
0,246,43,0
-1,246,41,0
0,246,43,0
-1,246,42,0
0,247,43,0
0,247,43,0
0,246,43,0
1,246,43,0
1,245,41,0
0,246,41,0
0,246,41,0
-1,246,43,0
-1,246,41,0
-1,246,44,0
-1,245,43,0
-1,245,43,0
0,246,44,0
0,246,42,0
-1,246,42,0
0,247,41,0
0,248,42,0
0,248,41,0
0,248,42,0
0,248,42,0
0,247,41,0
0,244,41,0
-1,244,41,0
0,244,42,0
0,244,42,0
0,246,41,0
-1,245,42,0
0,247,44,0
0,248,44,0
0,248,43,0
0,247,42,0
0,246,41,0
0,246,40,0
-1,246,41,0
-1,245,44,0
0,246,43,0
0,244,43,0
-1,246,43,0
0,247,42,0
0,246,44,0
0,246,42,0
0,246,43,0
0,246,41,0
0,247,42,0
0,247,43,0
0,246,42,0
0,246,41,0
-1,246,42,0
0,246,41,0
-1,244,41,0
-1,245,40,0
0,246,41,0
0,247,41,0
0,245,42,0
0,246,41,0
0,246,41,0
0,245,42,0
0,245,41,0
-2,247,41,0
-1,247,40,0
-1,247,41,0
0,247,40,0
0,246,41,0
-6,242,33,0
-1,246,39,0
0,245,42,0
0,244,40,0
0,244,40,0
-1,244,40,0
0,245,40,0
0,244,41,0
0,246,41,0
-2,248,42,0
0,247,41,0
0,248,42,0
0,247,41,0
0,247,41,0
0,246,39,0
-1,245,40,0
-1,244,41,0
-1,244,41,0
-1,244,41,0
0,246,40,0
-1,248,42,0
0,247,42,0
0,247,42,0
1,247,42,0
0,246,40,0
0,246,41,0
-1,246,41,0
0,246,40,0
0,245,42,0
0,247,42,0
0,246,41,0
0,247,42,0
0,247,40,0
0,245,39,0
0,245,40,0
0,245,39,0
0,244,39,0
0,245,41,0
-1,246,41,0
0,245,42,0
0,247,42,0
-1,248,41,0
0,248,41,0
0,248,39,0
0,247,39,0
0,246,39,0
0,246,38,0
1,243,39,0
0,243,39,0
0,244,41,0
0,246,40,0
0,246,42,0
-2,249,43,0
0,247,42,0
0,250,40,0
-1,249,39,0
0,249,39,0
0,246,41,0
0,246,39,0
0,244,40,0
-1,245,42,0
-1,244,43,0
0,245,41,0
-1,245,42,0
0,246,38,0
0,247,39,0
1,247,39,0
1,247,40,0
0,246,40,0
0,248,39,0
1,248,39,0
0,246,39,0
0,245,41,0
0,245,40,0
0,244,39,0
0,244,39,0
0,244,38,0
0,246,39,0
0,246,39,0
0,248,41,0
0,248,42,0
0,247,43,0
0,247,42,0
0,246,41,0
0,246,41,0
0,246,40,0
0,245,40,0
-1,246,39,0
0,245,39,0
1,244,39,0
0,246,40,0
0,245,41,0
0,246,41,0
0,246,41,0
0,247,40,0
1,246,39,0
1,246,37,0
0,245,40,0
0,246,40,0
0,247,41,0
0,247,42,0
-1,248,43,0
-1,247,41,0
0,247,39,0
0,246,40,0
0,244,39,0
2,242,38,0
1,245,38,0
0,247,39,0
0,248,42,0
0,248,42,0
-1,250,43,0
-2,248,42,0
0,247,40,0
0,245,38,0
1,243,39,0
0,244,38,0
1,245,40,0
0,247,44,0
0,249,42,0
0,250,42,0
0,250,42,0
1,247,38,0
1,245,36,0
1,242,36,0
1,242,39,0
0,242,42,0
-1,245,45,0
-1,247,45,0
0,249,44,0
0,250,42,0
0,248,39,0
1,248,37,0
1,245,36,0
0,243,40,0
0,242,39,0
0,243,40,0
-1,245,43,0
-2,248,46,0
-1,248,45,0
1,247,40,0
2,246,37,0
1,246,37,0
1,246,39,0
-2,249,44,0
-1,248,44,0
0,247,43,0
1,246,40,0
1,243,37,0
0,242,40,0
0,244,40,0
-1,244,43,0
0,246,44,0
0,247,43,0
1,246,42,0
2,247,37,0
1,247,39,0
0,249,41,0
-1,248,42,0
0,247,41,0
0,245,39,0
0,244,40,0
1,244,40,0
0,244,40,0
0,245,43,0
-1,246,40,0
0,245,40,0
0,247,38,0
0,244,38,0
0,247,40,0
0,246,41,0
-2,248,41,0
0,247,42,0
0,247,42,0
0,246,41,0
1,246,41,0
-1,247,42,0
-1,247,40,0
0,245,41,0
